"RECNO","TName","Company","Div_LES","Terminal","Status","ChassisNo","CONTAINERNO","LI_NO","QTY_LE","SVCCODE_LE","SVCDESCRIPTION_LE","RATECODE_LE","RATE_LE","CHGAMT_LE","chz_pickup_loc","Shipper_Name","ConsigneeID","Consignee_Name","BilltoID_LES","Billto_Name_LES","Preferred","WorkorderNo","PBI_RefNo","BOL","SSL","PU_Date","PU_Time","Original_SchedDelv","SchedDelv","Original_scheddelvtime","Scheddelvtime","POD_Date","POD_Time","Ingatedate","ReturnTo","CHZ_returnTo","CHZ_ingatedate","RECEIVEDBY","YARDID","LASTFREEDAY","FREEDAYS","LAST_RETURN","Linehaul_Amount","FSC_Amount","Line_Total","ChasFee_Total","EL_Bill_Total","DP_Total","MP_Total","Net_Total","Rel_Date","Billed_Date_LES","Rcvd_Date_LES","CUST_REF"
1932620,"ELBilling","PBI","PBI","ATL","AC","TNPZ409612","CMAU7808063",812,14,"CR","CHASSIS RENTAL","E",40,560,"","NS - NORFOLK AUSTELL (L690)","LOWNEGA","LOWE'S 3375","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0026305","SDS","CMDUTHD0968763C","CMA",10/15/2022,"0832",10/13/2022,10/15/2022,"2359","2359",10/15/2022,"0723",10/28/2022,"UNITRGA","UNITRGA",10/28/2022,"","",10/13/2022,15,11/3/2022,0,0,0,0,0,0,0,0,10/11/2022,11/3/2022,11/17/2022,"15202300"
1932621,"ELBilling","PBI","PBI","ATL","AC","YMLZ425378","CMAU8443308",812,9,"CR","CHASSIS RENTAL","E",40,360,"","NS - NORFOLK AUSTELL (L690)","LOWNEGA","LOWE'S 3375","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0026307","SDS","CMDUTHD0968763H","CMA",10/13/2022,"0532",10/13/2022,10/13/2022,"2359","2359",10/13/2022,"0629",10/21/2022,"CONGLAN","CSXFBGA",10/21/2022,"","",10/12/2022,15,11/2/2022,0,0,0,0,0,0,0,0,10/11/2022,10/27/2022,1/6/2023,"15202301"
1932622,"ELBilling","PBI","PBI","ATL","AC","NAPZ984061","FWRU0134984",812,6,"CR","CHASSIS RENTAL","E",40,240,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0036769","SDS","CMDUTHD0969029","CMA",10/13/2022,"1724",10/13/2022,10/14/2022,"2359","2359",10/14/2022,"0623",10/18/2022,"CONGLAN","PBIGA",10/18/2022,"","PBIGA",10/13/2022,15,11/2/2022,0,0,0,0,0,0,0,0,10/11/2022,11/3/2022,11/17/2022,"15202330"
1932623,"ELBilling","PBI","PBI","ATL","AC","NEDZ401115","CMAU6866677",812,9,"CR","CHASSIS RENTAL","E",40,360,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0026292","SDS","CMDUTHD0968612C","CMA",10/13/2022,"0400",10/13/2022,10/18/2022,"2359","2359",10/18/2022,"2359",10/21/2022,"CONGLAN","PBIGA",10/26/2022,"","PBIGA",10/13/2022,15,11/2/2022,0,0,0,0,0,0,0,0,10/11/2022,11/7/2022,11/23/2022,"15202266"
1932624,"ELBilling","PBI","PBI","ATL","AC","TAXZ478239","CMAU6464636",812,6,"CR","CHASSIS RENTAL","E",40,240,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0026284","SDS","CMDUTHD0968612F","CMA",10/13/2022,"0503",10/13/2022,10/14/2022,"2359","2359",10/14/2022,"0730",10/18/2022,"CONGLAN","NORGA",10/18/2022,"","PBIGA",10/13/2022,15,11/2/2022,0,0,0,0,0,0,0,0,10/11/2022,10/20/2022,11/10/2022,"15202263"
1932625,"ELBilling","PBI","PBI","ATL","AC","TLXZ435698","CMAU8838210",812,6,"CR","CHASSIS RENTAL","E",40,240,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0036766","SDS","CMDUTHD0968612M","CMA",10/13/2022,"0614",10/13/2022,10/14/2022,"2359","2359",10/14/2022,"1009",10/18/2022,"CONGLAN","NORGA",10/18/2022,"","PBIGA",10/13/2022,15,11/2/2022,0,0,0,0,0,0,0,0,10/11/2022,11/7/2022,11/23/2022,"15202303"
1932626,"ELBilling","PBI","PBI","ATL","AC","NAPZ405939","BEAU4776788",812,5,"CR","CHASSIS RENTAL","E",40,200,"","NS - NORFOLK AUSTELL (L690)","BBYSAM","BEST BUY #718 / SAMSUNG","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0026231","SDS","CMDUTHD0969050","CMA",10/14/2022,"1530",10/18/2022,10/18/2022,"0600","0600",10/18/2022,"0547",10/18/2022,"CONGLAN","ACZRECL",10/18/2022,"","PBIGA",10/13/2022,15,11/3/2022,0,0,0,0,0,0,0,0,10/11/2022,11/10/2022,11/23/2022,"15201867"
1932627,"ELBilling","PBI","PBI","ATL","AC","APMZ419053","CMAU8729457",812,9,"CR","CHASSIS RENTAL","E",40,360,"","NS - NORFOLK AUSTELL (L690)","LOWNEGA","LOWE'S 3375","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0026314","SDS","CMDUTHD0968763E","CMA",10/13/2022,"0425",10/13/2022,10/13/2022,"2359","2359",10/13/2022,"0536",10/21/2022,"CONGLAN","CSXFBGA",10/27/2022,"","",10/13/2022,15,11/2/2022,0,0,0,0,0,0,0,0,10/11/2022,11/7/2022,1/6/2023,"15202302"
1932628,"ELBilling","PBI","PBI","ATL","AC","TAXZ489107","CMAU8918595",812,7,"CR","CHASSIS RENTAL","E",40,280,"","NS - NORFOLK AUSTELL (L690)","LOWNEGA","LOWE'S 3375","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0026318","SDS","CMDUTHD0968863A","CMA",10/13/2022,"0841",10/13/2022,10/13/2022,"2359","2359",10/13/2022,"1013",10/19/2022,"CONGLAN","ACZRECL",10/19/2022,"","",10/12/2022,15,11/2/2022,0,0,0,0,0,0,0,0,10/11/2022,10/24/2022,1/6/2023,"15202304"
1932629,"ELBilling","PBI","PBI","ATL","AC","FLXZ411988","CMAU6419447",812,9,"CR","CHASSIS RENTAL","E",40,360,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0026282","SDS","CMDUTHD0968612J","CMA",10/13/2022,"0720",10/13/2022,10/14/2022,"2359","2359",10/14/2022,"0804",10/21/2022,"CONGLAN","PBIGA",10/21/2022,"","PBIGA",10/13/2022,15,11/2/2022,0,0,0,0,0,0,0,0,10/11/2022,11/7/2022,1/12/2023,"15202262"
1932630,"ELBilling","PBI","PBI","ATL","AC","DCSZ714067","CMAU9180361",812,9,"CR","CHASSIS RENTAL","E",40,360,"","NS - NORFOLK AUSTELL (L690)","LOWNEGA","LOWE'S 3375","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0026321","SDS","CMDUTHD0968863I","CMA",10/13/2022,"1457",10/13/2022,10/13/2022,"2359","2359",10/13/2022,"1607",10/21/2022,"NORGA","NORGA",10/21/2022,"","",10/12/2022,15,11/2/2022,0,0,0,0,0,0,0,0,10/11/2022,10/27/2022,1/6/2023,"15202305"
1932631,"ELBilling","PBI","PBI","ATL","AC","HJCZ146294","FFAU4419908",812,8,"CR","CHASSIS RENTAL","E",40,320,"","NS - NORFOLK AUSTELL (L690)","LOWNEGA","LOWE'S 3375","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0026349","SDS","CMDUTHD0968863F","CMA",10/13/2022,"1546",10/13/2022,10/13/2022,"2359","2359",10/13/2022,"1708",10/20/2022,"CONGLAN","CSXFBGA",10/20/2022,"","",10/12/2022,15,11/2/2022,0,0,0,0,0,0,0,0,10/11/2022,10/27/2022,1/6/2023,"15202309"
1932632,"ELBilling","PBI","PBI","ATL","AC","XCTZ707230","GCXU5835577",812,12,"CR","CHASSIS RENTAL","E",40,480,"","NS - NORFOLK AUSTELL (L690)","LOWNEGA","LOWE'S 3375","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0026363","SDS","CMDUTHD0968763P","CMA",10/14/2022,"1246",10/13/2022,10/14/2022,"2359","2359",10/14/2022,"1349",10/25/2022,"CONGLAN","CSXFBGA",10/25/2022,"","",10/13/2022,15,11/3/2022,0,0,0,0,0,0,0,0,10/11/2022,10/27/2022,1/6/2023,"15202331"
1932633,"ELBilling","PBI","PBI","ATL","AC","NAPZ405990","SEGU5031174",813,12,"CR","CHASSIS RENTAL","E",40,480,"","NS - NORFOLK AUSTELL (L690)","LOWNEGA","LOWE'S 3375","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0026532","SDS","CMDUTHD0968863C","CMA",10/13/2022,"0836",10/13/2022,10/13/2022,"2359","2359",10/13/2022,"1000",10/24/2022,"CONGLAN","CONGLAN",10/24/2022,"","",10/13/2022,15,11/2/2022,0,0,0,0,0,0,0,0,10/11/2022,10/27/2022,12/15/2022,"15202333"
1932634,"ELBilling","PBI","PBI","ATL","AC","TAXZ465792","SEGU6257280",813,9,"CR","CHASSIS RENTAL","E",40,360,"","NS - NORFOLK AUSTELL (L690)","LOWNEGA","LOWE'S 3375","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0026535","SDS","CMDUTHD0968863E","CMA",10/13/2022,"0909",10/13/2022,10/13/2022,"2359","2359",10/13/2022,"1000",10/21/2022,"CONGLAN","CSXFBGA",10/21/2022,"","",10/13/2022,15,11/2/2022,0,0,0,0,0,0,0,0,10/11/2022,10/27/2022,1/6/2023,"15202335"
1932635,"Lineitem","PBI","PBI","DIT","99","PBIZ401509","BEAU4760890",1,2,"CR","CHASSIS RENTAL","E",50,100,"PBWWRTX","UP - DIT WILMER (V963)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 265","","CMDUSGN1698078","CMA",11/16/2022,"0812",10/28/2022,11/17/2022,"0900","1200",11/17/2022,"1148",11/17/2022,"INTWITX","PBWWRTX",11/17/2022,"","PBWWRTX",11/2/2022,4,11/21/2022,0,0,0,0,0,0,0,0,10/12/2022,11/23/2022,12/22/2022,""
1932636,"Lineitem","PBI","PBI","DIT","99","PBIZ412895","CMAU7684846",1,2,"CR","CHASSIS RENTAL","E",50,100,"PBWWRTX","UP - DIT WILMER (V963)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 265","","CMDUSGN1698078","CMA",11/16/2022,"1541",10/31/2022,11/17/2022,"1000","1000",11/17/2022,"0950",11/17/2022,"INTWITX","DCZREUN",11/17/2022,"","PBWWRTX",10/27/2022,4,11/21/2022,0,0,0,0,0,0,0,0,10/12/2022,11/23/2022,12/22/2022,""
1932637,"Lineitem","PBI","PBI","DIT","99","PBIZ418592","CMAU8995694",1,13,"CR","CHASSIS RENTAL","E",50,650,"PBWWRTX","UP - DIT WILMER (V963)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 265","","CMDUSGN1698078","CMA",11/16/2022,"0613",10/28/2022,11/28/2022,"1000","1200",11/28/2022,"1157",11/28/2022,"UPRRTX","PBWWRTX",11/28/2022,"","PBWWRTX",10/27/2022,4,11/21/2022,0,0,0,0,0,0,0,0,10/12/2022,11/29/2022,12/22/2022,""
1932638,"Lineitem","PBI","PBI","DIT","99","PBIZ402637","TCKU6309180",1,13,"CR","CHASSIS RENTAL","E",40,520,"PBWWRTX","UP - DIT WILMER (V963)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 265","","CMDUSGN1698078","CMA",11/16/2022,"0614",10/28/2022,11/28/2022,"1000","1300",11/28/2022,"1227",11/28/2022,"UPRRTX","PBWWRTX",11/28/2022,"","PBWWRTX",11/2/2022,4,11/21/2022,0,0,0,0,0,0,0,0,10/12/2022,11/29/2022,12/22/2022,""
1932639,"Lineitem","PBI","PBI","DAL","88","PBIZ415736","MRSU3777140",1,5,"CR","CHASSIS RENTAL","E",50,250,"DCZREUN","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111124","HOU220802510","MAEU218112669","MSK",10/13/2022,"1002",10/13/2022,10/13/2022,"2359","2359",10/13/2022,"1040",10/17/2022,"BNSFATX","DCZREUN",10/17/2022,"","",9/13/2022,4,10/18/2022,0,0,0,0,0,0,0,0,10/12/2022,10/20/2022,11/28/2022,""
1932640,"Lineitem","PBI","PBI","DAL","88","PBIZ427237","CIPU5007659",1,5,"CR","CHASSIS RENTAL","E",50,250,"DCZREUN","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111125","HOU220802510","MAEU218112669","MSK",10/13/2022,"0917",10/13/2022,10/13/2022,"2359","2359",10/13/2022,"1020",10/17/2022,"BNSFATX","DCZREUN",10/17/2022,"","",9/16/2022,4,10/18/2022,0,0,0,0,0,0,0,0,10/12/2022,10/28/2022,11/28/2022,""
1932641,"Lineitem","PBI","PBI","ATL","99","PBIZ224315","ONEU0006427",1,2,"CR","CHASSIS RENTAL","E",40,80,"PBIGA","NS - NORFOLK AUSTELL (L690)","TOMFOSC","TOM FOUT'S TIRE","QUARTNY","QUARTZ LOGISTICS (NY) INC.","QUARTNY","OINYC-22080347","","ONEYJKTC87683900","ONE",12/7/2022,"1027",12/7/2022,12/7/2022,"0900","0900",12/7/2022,"1300",12/8/2022,"CMCAUGA","PBIGA",12/8/2022,"","",12/6/2022,12,12/18/2022,0,0,0,0,0,0,0,0,10/12/2022,12/13/2022,12/23/2022,""
1932642,"Lineitem","PBI","PBI","ATL","99","NAPZ800478","KKFU7973478",1,8,"CR","CHASSIS RENTAL","E",40,320,"","NS - NORFOLK AUSTELL (L690)","TOMFOSC","TOM FOUT'S TIRE","QUARTNY","QUARTZ LOGISTICS (NY) INC.","QUARTNY","OINYC-22080261","","ONEYJKTC85697500","ONE",11/21/2022,"1519",11/28/2022,11/28/2022,"0900","0900",11/28/2022,"0956",11/28/2022,"CMCAUGA","CMCAUGA",11/28/2022,"","PBIGA",11/20/2022,12,12/2/2022,0,0,0,0,0,0,0,0,10/12/2022,12/7/2022,12/23/2022,""
1932643,"Lineitem","PBI","PBI","ATL","99","DCNZ205231","TEMU4600903",1,2,"CR","CHASSIS RENTAL","E",40,80,"","CMC AUSTELL","EASAL","ENERGY ABSORPTION SYSTEMS INC","OLUSANY","OL USA LLC","OLUSANY","CHOLX224109","","","ONE",11/15/2022,"1357",11/16/2022,11/16/2022,"1000","1000",11/16/2022,"0949",11/16/2022,"NORGA","NORGA",11/16/2022,"","",,5,11/21/2022,0,0,0,0,0,0,0,0,10/12/2022,11/22/2022,12/13/2022,""
1932644,"Lineitem","PBI","PBI","CHI","99","MCHZ401291","CAIU4395174",1,4.28,"CR","CHASSIS RENTAL","E",40,171.2,"REUSCNH","CN -CNRR JOLIET (H903)","TREDIN","TREDIT TIRE & WHEEL","DJSTXIL","DJS INTERNATIONAL SERVICES - IL","DJSTXIL","S22I127558","","SMLMTAYH2F329100","SME",11/1/2022,"1006",11/1/2022,11/1/2022,"1459","1459",11/1/2022,"1315",11/3/2022,"GLO4","DELCOIL",11/3/2022,"","",11/2/2022,4,11/4/2022,0,0,0,0,0,0,0,0,10/12/2022,11/8/2022,12/8/2022,""
1932645,"Lineitem","PBI","PBI","CHI","99","MCHZ401591","CAAU5249103",1,4.28,"CR","CHASSIS RENTAL","E",40,171.2,"REUSCNH","CN -CNRR JOLIET (H903)","TREDIN","TREDIT TIRE & WHEEL","DJSTXIL","DJS INTERNATIONAL SERVICES - IL","DJSTXIL","S22I127559","","SMLMTAYH2F329100","SME",10/31/2022,"1731",10/31/2022,11/1/2022,"1159","1159",11/1/2022,"1115",11/1/2022,"GLO4","DELCOIL",11/1/2022,"","",10/31/2022,4,11/3/2022,0,0,0,0,0,0,0,0,10/12/2022,11/4/2022,12/8/2022,""
1932646,"Lineitem","PBI","PBI","CHI","99","PBIZ427384","SMCU1133333",1,4.28,"CR","CHASSIS RENTAL","E",40,171.2,"REUSCNH","CN -CNRR JOLIET (H903)","TREDIN","TREDIT TIRE & WHEEL","DJSTXIL","DJS INTERNATIONAL SERVICES - IL","DJSTXIL","S22I127557","","SMLMTAYH2F329100","SME",11/1/2022,"0639",10/31/2022,11/1/2022,"1459","1159",11/1/2022,"0930",11/1/2022,"GLO4","DELCOIL",11/1/2022,"","",10/31/2022,4,11/4/2022,0,0,0,0,0,0,0,0,10/12/2022,11/4/2022,12/8/2022,""
1932647,"Lineitem","PBI","PBI","CHI","99","PBIZ427399","FSCU9869041",1,4.28,"CR","CHASSIS RENTAL","E",40,171.2,"REUSCNH","CN -CNRR JOLIET (H903)","TREDIN","TREDIT TIRE & WHEEL","DJSTXIL","DJS INTERNATIONAL SERVICES - IL","DJSTXIL","S22I127560","","SMLMTAYH2F329100","SME",11/1/2022,"0851",10/31/2022,11/1/2022,"1159","1159",11/1/2022,"1200",11/2/2022,"GLO4","DELCOIL",11/3/2022,"","",10/31/2022,4,11/4/2022,0,0,0,0,0,0,0,0,10/12/2022,11/4/2022,12/8/2022,""
1932648,"Lineitem","PBI","PBI","CHI","99","APMZ412462","SEGU6518315",1,6.06,"CR","CHASSIS RENTAL","E",40,242.4,"","BNSF LPC Logistics Park (H572)","TREDIN","TREDIT TIRE & WHEEL","DJSTXIL","DJS INTERNATIONAL SERVICES - IL","DJSTXIL","S22I127328","","YMLUW236715030","YML",11/18/2022,"2039",11/21/2022,11/21/2022,"1159","1159",11/21/2022,"0600",11/28/2022,"BNLPCIL","BNLPCIL",11/28/2022,"LOT 4812","DELCOIL",11/20/2022,4,11/21/2022,0,0,0,0,0,0,0,0,10/12/2022,11/30/2022,12/29/2022,""
1932649,"Lineitem","PBI","PBI","DAL","88","PBIZ405652","MRSU4245224",1,5,"CR","CHASSIS RENTAL","E",50,250,"DCZREUN","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111126","HOU220802510","MAEU218112669","MSK",10/14/2022,"1140",10/14/2022,10/14/2022,"2359","2359",10/14/2022,"1220",10/18/2022,"BNSFATX","DCZREUN",10/18/2022,"","",9/21/2022,4,10/19/2022,0,0,0,0,0,0,0,0,10/12/2022,10/20/2022,11/28/2022,""
1932650,"Lineitem","PBI","PBI","DAL","88","PBIZ401509","MRSU4910284",1,6,"CR","CHASSIS RENTAL","E",50,300,"TXSTETX","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111127","HOU220807077","MAEU219095087","MSK",10/14/2022,"1300",10/14/2022,10/14/2022,"2359","2359",10/14/2022,"1340",10/19/2022,"BNSFATX","DCZREUN",10/19/2022,"","",9/25/2022,4,10/19/2022,0,0,0,0,0,0,0,0,10/12/2022,10/28/2022,11/28/2022,""
1932651,"Lineitem","PBI","PBI","DAL","88","PBIZ405206","MRSU4348773",1,5,"CR","CHASSIS RENTAL","E",50,250,"DCZREUN","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111128","HOU220802514","MAEU218112537","MSK",10/14/2022,"1148",10/14/2022,10/14/2022,"2359","2359",10/14/2022,"1230",10/18/2022,"BNSFATX","DCZREUN",10/18/2022,"","",9/22/2022,4,10/19/2022,0,0,0,0,0,0,0,0,10/12/2022,10/20/2022,11/28/2022,""
1932652,"Lineitem","PBI","PBI","DAL","88","PBIZ404283","MRSU4968922",1,3,"CR","CHASSIS RENTAL","E",50,150,"DCZREUN","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111129","HOU220807428","MAEU219095155","MSK",10/17/2022,"1144",10/17/2022,10/17/2022,"2359","2359",10/17/2022,"1220",10/19/2022,"BNSFATX","DCZREUN",10/19/2022,"","",9/25/2022,4,10/20/2022,0,0,0,0,0,0,0,0,10/12/2022,10/28/2022,11/28/2022,""
1932653,"Lineitem","PBI","PBI","DAL","88","PBIZ415736","BEAU5802644",1,4,"CR","CHASSIS RENTAL","E",50,200,"DCZREUN","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111130","3510220798","2697840380","OOC",10/17/2022,"1143",10/17/2022,10/17/2022,"2359","2359",10/17/2022,"1222",10/20/2022,"BNSFATX","DCZREUN",10/20/2022,"","",9/27/2022,6,10/24/2022,0,0,0,0,0,0,0,0,10/12/2022,10/28/2022,11/28/2022,""
1932654,"Lineitem","PBI","PBI","DAL","88","PBIZ427237","MRSU4998130",1,4,"CR","CHASSIS RENTAL","E",50,200,"DCZREUN","BNSF ALLIANCE (T926)","SUMITTX","SUMITOMO RUBBER NORTH AMERICA","INTCRTN","INTERMODAL CARTAGE CO LLC","INTCRTN","61-111131","HOU220802514","MAEU218112537","MSK",10/17/2022,"1130",10/17/2022,10/17/2022,"2359","2359",10/17/2022,"1210",10/20/2022,"BNSFATX","DCZREUN",10/20/2022,"","",9/27/2022,4,10/20/2022,0,0,0,0,0,0,0,0,10/12/2022,10/28/2022,11/28/2022,""
1932655,"ELBilling","PBI","PBI","ATL","AC","TSXZ655839","CMAU6212320",1137,9,"CR","CHASSIS RENTAL","E",40,360,"","NS - NORFOLK AUSTELL (L690)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0036757","SDS","CMDUAYN0986500","CMA",10/13/2022,"1306",10/13/2022,10/17/2022,"2359","2359",10/17/2022,"1200",10/21/2022,"CONGLAN","CSXFBGA",10/21/2022,"","PBIGA",10/13/2022,15,11/2/2022,0,0,0,0,0,0,0,0,10/12/2022,11/7/2022,12/15/2022,"15202261"
1932656,"Lineitem","PBI","PBI","CHI","88","FLXZ434910","ONEU0027570",1,2,"CR","CHASSIS RENTAL","E",40,80,"","CONGLOBAL (I209)","ATLIEGI","ATLAS INTERNATIONAL","OLUSANY","OL USA LLC","OLUSANY","CHOLX224108","","","ONE",10/19/2022,"1320",10/20/2022,10/20/2022,"0900","0900",10/20/2022,"1000",10/20/2022,"NORF79","REUNS79",10/20/2022,"","",,5,10/25/2022,0,0,0,0,0,0,0,0,10/12/2022,11/3/2022,11/17/2022,""
1932659,"ELBilling","PBI","PBI","SAV","AC","NAPZ800725","CAIU7437381",1349,4,"CR","CHASSIS RENTAL","E",40,160,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","EDA0003064","1366194","HDMUSELM06104000","HII",11/16/2022,"1841",11/17/2022,11/17/2022,"2359","2359",11/17/2022,"1117",11/19/2022,"GAPORT","GAPORT",11/19/2022,"","OTDLOGA",11/19/2022,14,11/29/2022,0,0,0,0,0,0,0,0,10/10/2022,11/29/2022,12/22/2022,"15234213"
1932669,"ELBilling","PBI","PBI","SAV","AC","DCLZ500076","CAIU4443375",845,15,"CR","CHASSIS RENTAL","E",40,600,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","EDA0002283","1357257","HDMULCHM01477200","HII",11/17/2022,"1917",11/23/2022,11/23/2022,"2359","2359",11/23/2022,"1100",12/1/2022,"GAPORT","GAPORT",12/1/2022,"","OTDLOGA",11/20/2022,14,11/30/2022,0,0,0,0,0,0,0,0,10/11/2022,12/8/2022,12/22/2022,"15234196"
1932673,"ELBilling","PBI","PBI","SAV","AC","TAXZ150625","DRYU6020774",915,14,"CR","CHASSIS RENTAL","E",40,560,"","Georgia Ports Authority (L738)","UNIFBGA","UNIS GARDEN CITY","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","EDA0002355","1354047","ONEYSZPCQ8826300","ONE",11/16/2022,"0950",11/17/2022,11/17/2022,"1559","1559",11/17/2022,"0831",11/29/2022,"GAPORT","GAPORT",11/29/2022,"","OTDLOGA",11/20/2022,20,12/5/2022,0,0,0,0,0,0,0,0,10/11/2022,11/30/2022,12/22/2022,"15306361"
1932674,"ELBilling","PBI","PBI","SAV","AC","HDMZ402726","GAOU6160481",814,15,"CR","CHASSIS RENTAL","E",40,600,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","EDA0002374","1355885","HDMULCHM01477200","HII",11/15/2022,"1507",11/17/2022,11/17/2022,"2359","2359",11/17/2022,"1300",11/29/2022,"GAPORT","GAPORT",11/29/2022,"","OTDLOGA",11/20/2022,14,11/28/2022,0,0,0,0,0,0,0,0,10/11/2022,12/6/2022,12/22/2022,"15234284"
1932676,"ELBilling","PBI","PBI","SAV","AC","APLZ455744","HMMU6130167",851,15,"CR","CHASSIS RENTAL","E",40,600,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","EDA0002400","1353841","HDMULCHM87428500","HII",11/16/2022,"1318",11/19/2022,11/19/2022,"2359","2359",11/19/2022,"1600",11/30/2022,"GAPORT","GAPORT",11/30/2022,"","OTDLOGA",11/20/2022,14,11/29/2022,0,0,0,0,0,0,0,0,10/11/2022,12/6/2022,12/22/2022,"15234294"
1932677,"ELBilling","PBI","PBI","SAV","AC","DCNZ498849","HMMU6192702",815,14,"CR","CHASSIS RENTAL","E",40,560,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","EDA0002405","1353832","HDMULCHM52222000","HII",11/15/2022,"1708",11/18/2022,11/18/2022,"2359","2359",11/18/2022,"1700",11/28/2022,"GAPORT","GAPORT",11/28/2022,"","OTDLOGA",11/20/2022,14,11/28/2022,0,0,0,0,0,0,0,0,10/11/2022,11/30/2022,12/22/2022,"15234296"
1932678,"ELBilling","PBI","PBI","SAV","AC","AIMZ473398","HMMU6214273",1003,14,"CR","CHASSIS RENTAL","E",40,560,"","Georgia Ports Authority (L738)","UNIFBGA","UNIS GARDEN CITY","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","EDA0002408","1353790","HDMULCHM01477200","HII",11/16/2022,"1420",11/17/2022,11/17/2022,"1559","1559",11/17/2022,"0940",11/29/2022,"GAPORT","GAPORT",11/29/2022,"","OTDLOGA",11/20/2022,14,11/29/2022,0,0,0,0,0,0,0,0,10/11/2022,11/30/2022,12/22/2022,"15306367"
