RECNO,TName,Company,Div_LES,Terminal,Status,ChassisNo,CONTAINERNO,LI_NO,QTY_LE,SVCCODE_LE,SVCDESCRIPTION_LE,RATECODE_LE,RATE_LE,CHGAMT_LE,chz_pickup_loc,Shipper_Name,ConsigneeID,Consignee_Name,BilltoID_LES,Billto_Name_LES,Preferred,WorkorderNo,PBI_RefNo,BOL,SSL,PU_Date,PU_Time,Original_SchedDelv,SchedDelv,Original_scheddelvtime,Scheddelvtime,POD_Date,POD_Time,Ingatedate,ReturnTo,CHZ_returnTo,CHZ_ingatedate,RECEIVEDBY,YARDID,LASTFREEDAY,FREEDAYS,LAST_RETURN,Linehaul_Amount,FSC_Amount,Line_Total,ChasFee_Total,EL_Bill_Total,DP_Total,MP_Total,Net_Total,Rel_Date,Billed_Date_LES,Rcvd_Date_LES
1895478,ELBilling,PBI,PBI,CHI,AC,DCLZ702133,MSDU8142721,1641,7,YST,YARD STORAGE CHARGES,E,28,196,REUSCNH,INTEGRATED INDUSTRIES CORP,MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00644929440,,MEDUT5209829,MSC,1/5/2022,1111,1/11/2022,1/11/2022,2359,2359,1/11/2022,1111,1/13/2022,BNLPCIL,BNLPCIL,1/13/2022,,DELCOIL,9/27/2021,20,1/24/2022,0,0,0,0,0,0,0,0,9/20/2021,1/19/2022,2/8/2022
1895479,ELBilling,PBI,PBI,CHI,AC,EMCZ540067,MSMU7616376,1644,6,YST,YARD STORAGE CHARGES,E,28,168,GLO4,INTEGRATED INDUSTRIES CORP,MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00644929451,,MEDUT5209829,MSC,1/6/2022,1514,1/11/2022,1/11/2022,2359,2359,1/11/2022,1140,1/14/2022,DELCOIL,DELCOIL,1/14/2022,,DELCOIL,9/27/2021,20,1/25/2022,0,0,0,0,0,0,0,0,9/20/2021,1/19/2022,2/8/2022
1895645,ELBilling,PBI,PBI,CHI,AC,TSXZ436573,MEDU7307413,1327,11,YST,YARD STORAGE CHARGES,E,28,308,REUCMAD,INTEGRATED INDUSTRIES ELWOOD,MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00646074477,,MEDUP9186966,MSC,2/9/2022,1320,2/19/2022,2/19/2022,2359,2359,2/19/2022,1230,3/8/2022,BNLPCIL,BNLPCIL,3/8/2022,,DELCOIL,9/29/2021,20,2/28/2022,0,0,0,0,0,0,0,0,9/21/2021,3/1/2022,
1895770,ELBilling,PBI,PBI,SAV,AC,APMZ401257,TCNU7273189,728,9,YST,YARD STORAGE CHARGES,E,40,360,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3576823-CHI25751491,,SELB88816805,ONE,3/7/2022,1502,3/15/2022,3/15/2022,2359,2359,3/15/2022,1310,,,,,,OTDLOGA,10/10/2021,20,3/26/2022,0,0,0,0,0,0,0,0,9/22/2021,,
1895772,ELBilling,PBI,PBI,SAV,AC,FLXZ437595,TCLU7940432,732,9,YST,YARD STORAGE CHARGES,E,40,360,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3576823-CHI25751494,,SELB88816803,ONE,3/7/2022,1540,3/15/2022,3/15/2022,2359,2359,3/15/2022,1631,,,,,,OTDLOGA,10/9/2021,20,3/26/2022,0,0,0,0,0,0,0,0,9/22/2021,,
1895956,ELBilling,PBI,PBI,CHI,AC,TSXZ488237,MEDU8631221,1322,7,YST,YARD STORAGE CHARGES,E,28,196,PARSIL,INTEGRATED INDUSTRIES CORP,UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00647710466,,MEDUT5187215,MSC,1/11/2022,1113,1/17/2022,1/17/2022,2359,2359,1/17/2022,1330,2/13/2022,DELCOIL,DELCOIL,2/13/2022,,DELCOIL,10/1/2021,20,1/30/2022,0,0,0,0,0,0,0,0,9/23/2021,1/31/2022,2/8/2022
1895960,ELBilling,PBI,PBI,CHI,AC,NEDZ402905,MSDU8064104,1713,5,YST,YARD STORAGE CHARGES,E,28,140,REUSCNH,INTEGRATED INDUSTRIES CORP,UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00647710513,,MEDUT5187215,MSC,1/28/2022,1308,1/27/2022,2/1/2022,0,2359,2/1/2022,1111,2/11/2022,DELCOIL,DELCOIL,2/11/2022,,TEAINIL,10/2/2021,20,2/16/2022,0,0,0,0,0,0,0,0,9/23/2021,2/15/2022,
1895962,ELBilling,PBI,PBI,CHI,AC,DCLZ414570,MSDU8259873,1642,6,YST,YARD STORAGE CHARGES,E,28,168,GLO4,INTEGRATED INDUSTRIES CORP,MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00647710535,,MEDUT5187215,MSC,1/6/2022,1736,1/11/2022,1/11/2022,2359,2359,1/11/2022,1430,1/16/2022,DELCOIL,DELCOIL,1/16/2022,,DELCOIL,9/30/2021,20,1/25/2022,0,0,0,0,0,0,0,0,9/23/2021,1/19/2022,2/8/2022
1895972,ELBilling,PBI,PBI,CHI,AC,MAEC450537,FFAU3742789,1610,11,YST,YARD STORAGE CHARGES,E,28,308,REUILTR,INTEGRATED INDUSTRIES CORP,MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00647710637,,MEDUT5187215,MSC,1/28/2022,1111,1/28/2022,2/7/2022,0,2359,2/7/2022,1400,2/9/2022,STRTURN,STRTURN,2/9/2022,,DELCOIL,10/2/2021,20,2/16/2022,0,0,0,0,0,0,0,0,9/23/2021,2/28/2022,
1896004,ELBilling,PBI,PBI,CHI,AC,MSCZ400817,SEGU6247954,1233,8,YST,YARD STORAGE CHARGES,E,28,224,REUSCNH,INTEGRATED INDUSTRIES CORP,MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00647775622,,MEDUT5187280,MSC,1/28/2022,1111,1/28/2022,2/4/2022,0,2359,2/4/2022,1235,2/10/2022,STRTURN,STRTURN,2/10/2022,,DELCOIL,10/2/2021,20,2/16/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896007,ELBilling,PBI,PBI,CHI,AC,FLXZ443494,MEDU4827767,1611,10,YST,YARD STORAGE CHARGES,E,28,280,INTHARV,INTEGRATED INDUSTRIES CORP,MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00647782855,,MEDUT5187447,MSC,2/7/2022,1134,2/16/2022,2/16/2022,2359,2359,2/16/2022,830,2/19/2022,BNLPCIL,GLO4,2/19/2022,,DELCOIL,10/2/2021,20,2/26/2022,0,0,0,0,0,0,0,0,9/23/2021,2/28/2022,
1896009,ELBilling,PBI,PBI,CHI,AC,DCLZ701895,CAIU4590191,1604,5,YST,YARD STORAGE CHARGES,E,28,140,REUSCNH,INTEGRATED INDUSTRIES CORP,MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00647782877,,MEDUT5187447,MSC,1/11/2022,1650,1/15/2022,1/15/2022,2359,2359,1/15/2022,1000,1/16/2022,DELCOIL,DELCOIL,1/16/2022,,DELCOIL,10/1/2021,20,1/30/2022,0,0,0,0,0,0,0,0,9/23/2021,1/19/2022,2/8/2022
1896029,ELBilling,PBI,PBI,SAV,AC,CMAZ436157,TCLU9681834,720,1,YST,YARD STORAGE CHARGES,E,40,40,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3579911-CHI25771384,,SZ1HK0295900,ONE,3/11/2022,1016,3/21/2022,3/21/2022,2359,2359,,,,,,,,OTDLOGA,10/9/2021,20,3/30/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896030,ELBilling,PBI,PBI,SAV,AC,TAXZ487117,TCNU4083591,729,7,YST,YARD STORAGE CHARGES,E,40,280,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3579911-CHI25771385,,SZ1HB1601800,ONE,3/7/2022,1636,3/13/2022,3/13/2022,2359,2359,3/14/2022,24,,,,,,OTDLOGA,10/10/2021,20,3/26/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896031,ELBilling,PBI,PBI,SAV,AC,AIMZ470956,ONEU0334977,729,1,YST,YARD STORAGE CHARGES,E,40,40,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3579911-CHI25771386,,SZ1HB1600700,ONE,3/11/2022,1125,3/21/2022,3/21/2022,2359,2359,,,,,,,,OTDLOGA,10/10/2021,20,3/30/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896033,ELBilling,PBI,PBI,SAV,AC,TAXZ421431,CAIU9150425,725,1,YST,YARD STORAGE CHARGES,E,40,40,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3580124-CHI25773184,,SELB88794604,ONE,3/11/2022,1252,3/22/2022,3/22/2022,2359,2359,,,,,,,,OTDLOGA,10/9/2021,20,3/30/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896043,ELBilling,PBI,PBI,SAV,AC,AIMZ473755,TCLU4872946,721,1,YST,YARD STORAGE CHARGES,E,40,40,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3580124-CHI25773176,,SELB88794603,ONE,3/11/2022,1458,10/26/2021,3/22/2022,2359,2359,,,,,,,,OTDLOGA,10/9/2021,20,3/30/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896044,ELBilling,PBI,PBI,SAV,AC,TSXZ471415,SEGU4456451,722,1,YST,YARD STORAGE CHARGES,E,40,40,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3580124-CHI25773177,,SELB88794603,ONE,3/11/2022,1646,10/26/2021,3/23/2022,2359,2359,,,,,,,,OTDLOGA,10/9/2021,20,3/30/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896046,ELBilling,PBI,PBI,SAV,AC,APMZ415152,CAIU9336019,724,1,YST,YARD STORAGE CHARGES,E,40,40,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3580124-CHI25773188,,SELB88794603,ONE,3/11/2022,1543,10/26/2021,3/23/2022,2359,2359,,,,,,,,OTDLOGA,10/9/2021,20,3/30/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896081,ELBilling,PBI,PBI,SAV,AC,APMZ700906,TCLU8019994,1447,9,YST,YARD STORAGE CHARGES,E,40,360,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3580381-CHI25775444,,LCBB29338600,ONE,3/8/2022,1134,3/16/2022,3/16/2022,2359,2359,3/16/2022,2311,,,,,,OTDLOGA,10/10/2021,20,3/27/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896082,ELBilling,PBI,PBI,SAV,AC,MCCZ404904,NYKU0725090,730,1,YST,YARD STORAGE CHARGES,E,40,40,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3580381-CHI25775439,,LCBB28248500,ONE,3/11/2022,1244,,,,,,0,,,,,,OTDLOGA,10/10/2021,20,3/30/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896083,ELBilling,PBI,PBI,SAV,AC,DCSZ785001,KKFU7850010,1448,9,YST,YARD STORAGE CHARGES,E,40,360,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3580381-CHI25775443,,LCBB29338600,ONE,3/8/2022,1306,3/16/2022,3/16/2022,2359,2359,3/16/2022,2300,,,,,,OTDLOGA,10/10/2021,20,3/27/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896085,ELBilling,PBI,PBI,SAV,AC,TAXZ411396,GLDU9994929,1449,9,YST,YARD STORAGE CHARGES,E,40,360,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3580381-CHI25775441,,LCBB29338600,ONE,3/8/2022,1202,3/16/2022,3/16/2022,2359,2359,3/16/2022,1700,,,,,,OTDLOGA,10/10/2021,20,3/27/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896089,ELBilling,PBI,PBI,SAV,AC,EMCZ840936,KKFU8050388,720,1,YST,YARD STORAGE CHARGES,E,40,40,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3580381-CHI25775436,,LCBB28248500,ONE,3/11/2022,1400,,,,,,,,,,,,OTDLOGA,10/10/2021,20,3/30/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896090,ELBilling,PBI,PBI,SAV,AC,TRKZ428907,TEMU8632658,727,1,YST,YARD STORAGE CHARGES,E,40,40,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3580381-CHI25775435,,LCBB28248500,ONE,3/11/2022,1340,,,,,,,,,,,,OTDLOGA,10/10/2021,20,3/30/2022,0,0,0,0,0,0,0,0,9/23/2021,,
1896149,ELBilling,PBI,PBI,CHI,AC,APMZ412493,MEDU7905117,1220,2,YST,YARD STORAGE CHARGES,E,28,56,GLO4,INTEGRATED INDUSTRIES ELWOOD,UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00648768124,,MEDUCV231773,MSC,1/21/2022,1111,1/22/2022,1/22/2022,2359,2359,1/22/2022,1230,1/28/2022,DELCOIL,DELCOIL,1/28/2022,LOT S,DELCOIL,10/4/2021,20,2/9/2022,0,0,0,0,0,0,0,0,9/24/2021,1/31/2022,2/8/2022
1896493,ELBilling,PBI,PBI,CHI,AC,EMCZ441991,CAIU9831141,1335,4,YST,YARD STORAGE CHARGES,E,28,112,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731156328,,6309745113,COS,1/17/2022,946,1/19/2022,1/20/2022,0,2359,1/20/2022,1434,1/25/2022,CNICIL,REUSCNH,1/25/2022,,DELCOIL,10/7/2021,20,2/5/2022,0,0,0,0,0,0,0,0,9/27/2021,1/31/2022,2/8/2022
1896494,ELBilling,PBI,PBI,CHI,AC,TSXZ455353,TEMU6944750,1107,4,YST,YARD STORAGE CHARGES,E,28,112,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731156328,,6309745114,COS,1/21/2022,1834,1/24/2022,1/24/2022,2359,2359,1/24/2022,1730,2/9/2022,BNLPCIL,BNLPCIL,2/9/2022,LOT S,DELCOIL,10/8/2021,20,2/9/2022,0,0,0,0,0,0,0,0,9/27/2021,1/31/2022,2/8/2022
1896560,ELBilling,PBI,PBI,SAV,AC,FLXZ440429,NYKU4933528,850,10,YST,YARD STORAGE CHARGES,E,40,400,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3591771-CHI25865775,,SZ1HK0388500,ONE,3/8/2022,1450,10/14/2021,3/17/2022,2359,2359,3/17/2022,22,,,,,,OTDLOGA,10/16/2021,20,3/27/2022,0,0,0,0,0,0,0,0,9/28/2021,,
1896687,ELBilling,PBI,PBI,SAV,AC,MOFZ650115,ONEU0313418,723,1,YST,YARD STORAGE CHARGES,E,40,40,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3594810-CHI25890475,,SELB88816802,ONE,3/11/2022,1659,,,,,,,,,,,,OTDLOGA,10/9/2021,20,3/30/2022,0,0,0,0,0,0,0,0,9/28/2021,,
1896763,ELBilling,PBI,PBI,SAV,AC,HDMZ408456,GLDU9986184,1456,1,YST,YARD STORAGE CHARGES,E,40,40,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3596040-CHI25904182,,LCBB28964300,ONE,3/8/2022,1253,10/19/2021,3/19/2022,2359,2359,,,,,,,,OTDLOGA,10/19/2021,20,3/27/2022,0,0,0,0,0,0,0,0,9/29/2021,,
1897193,Lineitem,PBI,PBI,MEM,99,DCNZ498766,CXDU2112607,2,4,YST,YARD STORAGE CHARGES,E,40,160,,CSX FAIRBURN (O083),PREMHLM,PREMIER SERVICES,COOPMO,COOPER LIGHTING SOLUTIONS C/O CASS,CLIGGA,1041374165-2021,RECV LOC 1057 **2,MEDUT9625806,MSC,1/21/2022,1725,1/24/2022,1/24/2022,1459,1459,1/24/2022,1434,1/31/2022,BTTATLG,BTTATLG,1/31/2022,DIVERSION TO HORN LAKE,PBIGA,12/31/2021,4,1/26/2022,0,0,0,0,0,0,0,0,12/27/2021,,
1897222,ELBilling,PBI,PBI,SAV,AC,APLZ454927,DRYU4115778,1427,8,YST,YARD STORAGE CHARGES,E,40,320,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3604588-CHI25963003,,SZPBH6129301,ONE,3/8/2022,1435,10/22/2021,3/15/2022,2359,2359,3/15/2022,2300,,,,,,OTDLOGA,10/24/2021,20,3/27/2022,0,0,0,0,0,0,0,0,10/1/2021,,
1897314,ELBilling,PBI,PBI,CHI,AC,APMZ404119,BSIU9304423,1306,6,YST,YARD STORAGE CHARGES,E,28,168,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731170740,,6310288950,COS,1/12/2022,1557,1/17/2022,1/17/2022,2359,2359,1/17/2022,1200,1/18/2022,BNLPCIL,BNLPCIL,1/18/2022,LOT S,DELCOIL,10/15/2021,20,1/31/2022,0,0,0,0,0,0,0,0,10/4/2021,1/31/2022,2/8/2022
1897438,ELBilling,PBI,PBI,CHI,AC,DCLZ701927,FFAU1582866,1559,7,YST,YARD STORAGE CHARGES,E,28,196,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731175705,,6311944400,COS,1/11/2022,1711,1/17/2022,1/17/2022,2359,2359,1/17/2022,1600,2/4/2022,DELCOIL,DELCOIL,2/4/2022,LOT S,DELCOIL,10/23/2021,20,1/30/2022,0,0,0,0,0,0,0,0,10/6/2021,1/31/2022,2/8/2022
1897498,ELBilling,PBI,PBI,CHI,AC,DECZ403801,CAIU4573110,1603,15,YST,YARD STORAGE CHARGES,E,28,420,REUILTR,INTEGRATED INDUSTRIES CORP,MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00657390797,,MEDUT5230577,MSC,2/1/2022,1111,2/14/2022,2/15/2022,0,2359,2/15/2022,1600,2/18/2022,BNLPCIL,BNLPCIL,2/18/2022,,TEAINIL,10/21/2021,20,2/20/2022,0,0,0,0,0,0,0,0,10/7/2021,2/28/2022,
1897503,ELBilling,PBI,PBI,CHI,AC,APMZ400263,TRLU5530103,1326,4,YST,YARD STORAGE CHARGES,E,28,112,REUSCNH,INTEGRATED INDUSTRIES CORP,MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00657390844,,MEDUT5230577,MSC,1/24/2022,1430,1/27/2022,1/27/2022,2359,2359,1/27/2022,1030,1/28/2022,BNLPCIL,BNLPCIL,1/28/2022,,DELCOIL,10/19/2021,20,2/12/2022,0,0,0,0,0,0,0,0,10/7/2021,1/31/2022,2/8/2022
1897510,ELBilling,PBI,PBI,CHI,AC,APMZ422567,MSCU5074110,1325,4,YST,YARD STORAGE CHARGES,E,28,112,GLO4,INTEGRATED INDUSTRIES CORP,MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,T00657390913,,MEDUT5230577,MSC,1/24/2022,1347,1/27/2022,1/27/2022,2359,2359,1/27/2022,1630,2/1/2022,BNLPCIL,BNLPCIL,2/1/2022,,DELCOIL,10/19/2021,20,2/12/2022,0,0,0,0,0,0,0,0,10/7/2021,1/31/2022,2/8/2022
1897719,Lineitem,PBI,PBI,DIT,99,TNPZ208274,MAGU2125568,3,2,YST,YARD STORAGE CHARGES,E,40,80,,UP - DIT WILMER (V963),SANINTX,SANDEN INTERNATIONAL,ANCEXIL,Anchor Express Inc,ANCEXIL,PPILONW22297,,ONEYSH1ET2910900,ONE,1/4/2022,1219,1/5/2022,1/5/2022,930,930,1/5/2022,930,1/5/2022,TLSHUTC,UPRRTX,1/5/2022,,PBWWRTX,1/4/2022,5,1/10/2022,0,0,0,0,0,0,0,0,11/2/2021,1/7/2022,1/28/2022
1898052,ELBilling,PBI,PBI,CHI,AC,CCLZ640202,OOLU9231688,1601,5,YST,YARD STORAGE CHARGES,E,28,140,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731190623,,6311215440,COS,1/11/2022,2123,1/16/2022,1/16/2022,2359,2359,1/15/2022,1430,1/24/2022,BNLPCIL,BNLPCIL,1/24/2022,,DELCOIL,10/29/2021,20,1/30/2022,0,0,0,0,0,0,0,0,10/13/2021,1/19/2022,2/8/2022
1898069,Lineitem,PBI,PBI,ATL,99,APMZ421498,ZCSU7917157,2,9,YST,YARD STORAGE CHARGES,E,40,360,,CSX FAIRBURN (O083),REDSTAG,RED STAG WAREHOUSE 2-TYS2,EURLOCA,EURYBIA LOGISTICS INC.,EURLOCA,ELIO21100138,,ZIMUXIA8211095,ZIM,2/8/2022,1237,2/16/2022,2/16/2022,814,815,2/16/2022,930,2/22/2022,CSXFBGA,CSXFBGA,2/22/2022,,PBIGA,2/7/2022,4,2/11/2022,0,0,0,0,0,0,0,0,11/4/2021,3/4/2022,3/11/2022
1898492,ELBilling,PBI,PBI,CHI,AC,APMZ418088,TCNU1976760,1559,62,YST,YARD STORAGE CHARGES,E,28,1736,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,1731200546,,6309711130,COS,1/10/2022,1410,1/15/2022,3/12/2022,2359,2359,3/12/2022,1100,,,,,LOT S,DELCOIL,10/23/2021,20,1/29/2022,0,0,0,0,0,0,0,0,10/18/2021,,
1898698,Lineitem,PBI,PBI,MEM,99,DCLZ424754,TRHU6483353,3,4,YST,YARD STORAGE CHARGES,E,40,160,CMCPID,CN -CNRR MEM (P484),LOONEY,LOONEY'S TIRE SERVICE,QUARTNY,QUARTZ LOGISTICS (NY) INC.,QUARTNY,ONEYJKTBH10559,,ONEYJKTBH1055900,ONE,1/24/2022,1458,1/27/2022,1/31/2022,900,900,1/31/2022,918,1/31/2022,UPAR,UPAR,1/31/2022,HOT!,INTERS,1/24/2022,10,2/4/2022,0,0,0,0,0,0,0,0,10/21/2021,2/1/2022,2/14/2022
1898810,Lineitem,PBI,PBI,DIT,99,TNPZ224840,BMOU2199444,3,3,YST,YARD STORAGE CHARGES,E,40,120,,UP - DIT WILMER (V963),SANINTX,SANDEN INTERNATIONAL,ANCEXIL,Anchor Express Inc,ANCEXIL,PPILONW22314,,ONEYSH1ET2927300,ONE,1/4/2022,1217,1/6/2022,1/6/2022,930,930,1/6/2022,908,1/6/2022,WBCNTTX,ESSTX,1/6/2022,,PBWWRTX,1/4/2022,5,1/10/2022,0,0,0,0,0,0,0,0,11/9/2021,1/10/2022,1/28/2022
1898951,ELBilling,PBI,PBI,SAV,AC,MAEC676233,GAOU6539048,1453,10,YST,YARD STORAGE CHARGES,E,40,400,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI3666386-CHI26425233,,LCBB32844900,ONE,3/8/2022,1639,3/17/2022,3/17/2022,2359,2359,3/17/2022,1020,,,,,,OTDLOGA,11/20/2021,20,3/27/2022,0,0,0,0,0,0,0,0,10/26/2021,,
1899135,ELBilling,PBI,PBI,CHI,AC,TSXZ493037,SEGU4949015,1309,9,YST,YARD STORAGE CHARGES,E,28,252,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM21219039,,SEL1231572,CMA,1/3/2022,1411,11/3/2021,1/11/2022,2359,2359,1/11/2022,1100,1/11/2022,BNLPCIL,BNLPCIL,1/11/2022,,DELCOIL,11/1/2021,20,1/22/2022,0,0,0,0,0,0,0,0,10/26/2021,1/19/2022,2/8/2022
1899148,ELBilling,PBI,PBI,CHI,AC,TSXZ467184,TRLU5940350,1602,6,YST,YARD STORAGE CHARGES,E,28,168,,BNSF LPC Logistics Park (H572),UNIBOIL,UNIS BOLINGBROOK,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM21219064,,SEL1231625,CMA,1/11/2022,2158,11/3/2021,1/16/2022,2359,2359,1/16/2022,545,2/12/2022,DELONJO,DELONJO,2/12/2022,,DELCOIL,11/1/2021,20,1/30/2022,0,0,0,0,0,0,0,0,10/26/2021,1/19/2022,2/8/2022
1899469,Lineitem,PBI,PBI,ATL,99,TAXZ478270,TCLU5106863,2,14,YST,YARD STORAGE CHARGES,E,40,560,,NS - NORFOLK AUSTELL (L690),XPOLGA,XPO LOGISTICS,SAMSDCA,"SAMSUNG SDS AMERICA, INC",SAMSDCA,58204,,HLCUSEL211074024,HAP,1/8/2022,836,1/21/2022,1/21/2022,900,900,1/21/2022,1040,1/21/2022,CONGLAN,CONGLAN,1/21/2022,,PBIGA,1/10/2022,5,1/13/2022,0,0,0,0,0,0,0,0,10/29/2021,1/25/2022,2/25/2022
1899470,Lineitem,PBI,PBI,ATL,99,PONZ456596,HLXU8221756,3,13,YST,YARD STORAGE CHARGES,E,40,520,,NS - NORFOLK AUSTELL (L690),XPOLGA,XPO LOGISTICS,SAMSDCA,"SAMSUNG SDS AMERICA, INC",SAMSDCA,58205,,HLCUSEL211074035,HAP,1/5/2022,1417,1/17/2022,1/17/2022,1300,1300,1/17/2022,1245,1/17/2022,CONGLAN,CONGLAN,1/17/2022,,PBIGA,12/29/2021,5,1/11/2022,0,0,0,0,0,0,0,0,10/29/2021,1/25/2022,2/25/2022
1899471,Lineitem,PBI,PBI,ATL,99,MCHZ400668,AMFU8943128,3,6,YST,YARD STORAGE CHARGES,E,40,240,,NS - NORFOLK AUSTELL (L690),XPOLGA,XPO LOGISTICS,SAMSDCA,"SAMSUNG SDS AMERICA, INC",SAMSDCA,58206,,HLCUSEL211073975,HAP,1/5/2022,1532,1/10/2022,1/10/2022,1300,1300,1/10/2022,1245,1/11/2022,NORGA,NORGA,1/11/2022,,PBIGA,12/29/2021,5,1/11/2022,0,0,0,0,0,0,0,0,10/29/2021,1/24/2022,2/25/2022
