RECNO ,Ter ,SSL,ID ,Consignee,Container No,Chassis No,,,, EL Bill,,WO #,BOL #,,
1934195,ATL,CMA,SAMSDTX,LOWE'S 3375,TCKU632839,ZCSZ-964056,11/08/2022,11/17/2022,11/11/2022,0.00 ,400.00 ,"1,075.68 ",SEA0037427,CMDUTHD0972915B,11/08/2022
1933694,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU511424,SDSZ-400610,11/29/2022,12/10/2022,12/05/2022,0.00 ,670.00 ,"2,646.00 ",EDA0002903,HDMULCHM06999700,12/02/2022
1933695,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU523672,PONZ-457022,11/29/2022,12/01/2022,12/01/2022,0.00 ,120.00 ,639.75 ,EDA0002909,HDMULCHM85229900,11/29/2022
1933705,ATL,YML,SFUINY,MASTERMELT AMERICA,TLLU617353,DCLZ-409260,11/18/2022,12/11/2022,,2160.00 ,"2,499.00 ","5,722.35 ",7100470,,11/18/2022
1934781,ATL,HII,SAMSDTX,LOWE'S ADC 3468,KOCU475175,MAEC-599832,11/18/2022,12/01/2022,11/28/2022,0.00 ,"2,083.45 ","3,226.90 ",SEA0037128,HDMUSELM33492400,11/22/2022
1934791,ATL,OOC,DELCSIL,RAE PRODUCTS / QUAD-R INC,OOLU911478,EMCZ-947613,12/08/2022,12/12/2022,,748.75 ,0.00 ,"2,252.74 ",10098,OOLU2708673070,12/12/2022
1934801,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,FCGU199858,NAPZ-174016,12/02/2022,12/22/2022,12/20/2022,990.00 ,0.00 ,"1,582.80 ",1047820875-2021,THD0978476,12/05/2022
1934802,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,CMAU787162,TLXZ-418981,12/05/2022,12/21/2022,12/21/2022,830.00 ,0.00 ,"1,422.80 ",1047820875-2021,THD0978476,12/05/2022
1934803,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,GESU645415,TSXZ-498338,12/01/2022,12/13/2022,12/13/2022,670.00 ,0.00 ,"1,262.80 ",1047820875-2021,THD0978476,12/01/2022
1934809,SAV,HAP,SCHECA,SVC LOGISTICS INC,HLBU253730,DCNZ-498849,11/28/2022,12/07/2022,,400.00 ,0.00 ,"2,205.40 ",DELUS0000499799,HLCUSIN220903583,11/29/2022
1934810,SAV,HAP,SCHECA,SVC LOGISTICS INC,CAAU549525,YMLZ-422176,11/28/2022,11/30/2022,,120.00 ,0.00 ,"1,925.40 ",DELUS0000499803,HLCUSIN220903583,11/29/2022
1934811,SAV,HAP,SCHECA,SVC LOGISTICS INC,HAMU104214,NAPZ-214117,11/28/2022,12/01/2022,,160.00 ,0.00 ,"1,965.40 ",DELUS0000499802,HLCUSIN220903583,11/29/2022
1934812,ATL,ONE,ONEVA,MAKITA CORP.,TRLU756908,TSXZ-499333,12/15/2022,12/15/2022,,0.00 ,0.00 ,696.15 ,CHI4591278-CHI33811464,SH0YJ0065800,12/15/2022
1934813,ATL,ONE,OLUSANY,JOHNSON CONTROLS,SEGU489974,DCSZ-739619,11/22/2022,11/22/2022,,80.00 ,0.00 ,447.20 ,CHOLX224548,,11/22/2022
1934814,SAV,HAP,SCHECA,SADDLE CREEK CORP / PEPSICO,FANU153565,TSXZ-654915,11/28/2022,12/08/2022,,2704.14 ,0.00 ,"4,468.23 ",DELUS0000499801,HLCUSIN220903583,12/07/2022
1934815,SAV,HAP,SCHECA,SADDLE CREEK CORP / PEPSICO,FANU167502,NAPZ-422650,11/28/2022,12/08/2022,,2704.14 ,0.00 ,"4,468.23 ",DELUS0000499804,HLCUSIN220903583,12/07/2022
1934816,SAV,HAP,SCHECA,SADDLE CREEK CORP / PEPSICO,SKIU911473,ZCSZ-402772,11/29/2022,12/09/2022,,1070.00 ,0.00 ,"2,834.09 ",DELUS0000499800,HLCUSIN220903583,12/07/2022
1934817,ATL,ONE,OLUSANY,JOHNSON CONTROLS,KKFU728451,DCSZ-714067,11/22/2022,11/23/2022,,80.00 ,0.00 ,447.20 ,CHOLX224548,,11/23/2022
1934820,ATL,CMA,EURLOCA,RED STAG WAREHOUSE 2-TYS2,SPRU900313,HDMZ-401499,01/11/2023,01/16/2023,,555.00 ,0.00 ,"1,677.30 ",ELIO221100276,CMDUNBST633133,01/11/2023
1934821,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,CMAU445968,TCWZ-417565,12/07/2022,01/03/2023,01/03/2023,1255.00 ,0.00 ,"1,843.90 ",1047855705-2021,DJA1049572,12/07/2022
1934822,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,CMAU870933,DCLZ-400894,12/06/2022,12/22/2022,12/22/2022,830.00 ,0.00 ,"1,418.90 ",1048210229-2021,DJA1051300,12/06/2022
1934823,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,TRLU712926,NAPZ-424014,12/08/2022,12/30/2022,12/28/2022,1250.00 ,0.00 ,"1,838.90 ",1047678237-2021,DJA1049598,12/08/2022
1934824,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,CAIU936029,EMCZ-947818,12/01/2022,12/14/2022,12/14/2022,560.00 ,0.00 ,"1,152.80 ",1047788133-2021,DJA1049573,12/01/2022
1934825,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,CAIU941045,AIMZ-423956,12/06/2022,12/28/2022,12/27/2022,920.00 ,0.00 ,"1,508.90 ",1047820318-2021,THD0978475,12/06/2022
1934826,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,CMAU732015,KKLZ-602890,12/01/2022,12/14/2022,12/14/2022,560.00 ,0.00 ,"1,148.90 ",1047820318-2021,THD0978475,12/01/2022
1934827,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,CMAU656661,ZCSZ-964100,12/06/2022,12/22/2022,12/21/2022,830.00 ,0.00 ,"1,418.90 ",1047820318-2021,THD0978475,12/06/2022
1934828,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,CMAU440636,MCHZ-401598,12/15/2022,01/19/2023,01/19/2023,200.00 ,0.00 ,781.10 ,1047945557-2021,DJA1054724,12/15/2022
1934413,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU491021,FVXZ-708943,11/22/2022,12/03/2022,12/02/2022,0.00 ,"1,090.00 ","3,020.50 ",EDA0001037,HDMUSELM69330901,11/30/2022
1934414,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU499893,NAPZ-214117,12/05/2022,12/16/2022,12/08/2022,0.00 ,480.00 ,"2,456.00 ",EDA0004970,HDMUSELM76520800,12/06/2022
1934415,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,NYKU580420,SDSZ-400604,11/22/2022,12/10/2022,12/07/2022,0.00 ,910.00 ,"2,886.00 ",EDA0001063,ONEYSELCA5663609,12/01/2022
1934416,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,TCLU516258,SDSZ-400673,11/23/2022,12/05/2022,12/02/2022,0.00 ,870.00 ,"2,800.50 ",EDA0001111,ONEYSELCA5663606,11/30/2022
1934417,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,TCLU856078,HDMZ-414175,12/03/2022,12/13/2022,12/07/2022,0.00 ,810.00 ,"2,786.00 ",EDA0004984,ONEYSELCC3596403,12/05/2022
1934418,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,TCLU887953,SDSZ-400705,11/23/2022,12/14/2022,12/07/2022,0.00 ,870.00 ,"2,846.00 ",EDA0001126,ONEYSELCA5663603,12/03/2022
1934419,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,TCNU570611,SDSZ-400623,11/22/2022,12/05/2022,12/02/2022,0.00 ,910.00 ,"2,840.50 ",EDA0001156,HDMUSELM74401200,11/30/2022
1934420,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TEMU725841,SDSZ-400729,11/22/2022,12/06/2022,12/05/2022,0.00 ,870.00 ,"2,846.00 ",EDA0004644,CMDUSEL1448764,12/01/2022
1934421,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,TEMU729784,SDSZ-400676,12/02/2022,12/17/2022,12/12/2022,0.00 ,630.00 ,"2,606.00 ",EDA0004997,ONEYSELCC3596400,12/06/2022
1934422,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,TGBU604138,SDSZ-400710,12/03/2022,12/15/2022,12/06/2022,0.00 ,670.00 ,"2,646.00 ",EDA0004999,HDMUSELM25966800,12/05/2022
1934433,SAV,HAP,KUENAPA,"DRUG PLASTICS & GLASS CO., INC",HLBU205753,HRGZ-420030,11/21/2022,11/23/2022,,94.18 ,0.00 ,"1,777.18 ",1049270998-2589,,11/23/2022
1934434,ATL,MSC,QUARTNY,PEACH TIRE DISTRIBUTORS,CAIU761191,AIMZ-470747,11/22/2022,11/29/2022,,95.00 ,0.00 ,921.20 ,OINYC-22100023,MEDUIE021478,11/29/2022
1934441,SAV,HAP,KUENAPA,"DRUG PLASTICS & GLASS CO., INC",FANU193541,TSXZ-654915,11/25/2022,11/28/2022,,133.61 ,0.00 ,"1,816.61 ",1049580652-2589,,11/28/2022
1934442,SAV,HAP,KUENAPA,"DRUG PLASTICS & GLASS CO., INC",TGCU516821,TAXZ-477881,12/06/2022,12/07/2022,,54.43 ,0.00 ,"1,737.43 ",1049580919-2589,,12/07/2022
1934461,ATL,ONE,ONEVA,ELESYS NORTH AMERICA,NYKU977500,FVXZ-145464,11/22/2022,11/22/2022,,0.00 ,0.00 ,530.99 ,CHI4578011-CHI33704203,TYOCG0041700,11/22/2022
1934462,ATL,ONE,ONEVA,ELESYS NORTH AMERICA,SEGU489974,DCSZ-739619,11/21/2022,11/22/2022,,0.00 ,0.00 ,530.99 ,CHI4578008-CHI33704202,TYOCG0041700,11/22/2022
1934468,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MRSU415171,PONZ-457022,11/15/2022,11/29/2022,11/23/2022,0.00 ,"1,010.00 ","2,940.50 ",EDA0004755,MAEUS01196949,11/18/2022
1934469,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MSKU821710,SDSZ-400707,11/15/2022,12/05/2022,11/28/2022,0.00 ,710.00 ,"2,640.50 ",EDA0004764,MAEUS01196955,11/18/2022
1934470,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,MSKU976948,SDSZ-400604,11/15/2022,11/22/2022,11/21/2022,0.00 ,710.00 ,"2,640.50 ",EDA0004766,MAEUS01196961,11/18/2022
1934471,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,PONU816146,SDSZ-400720,11/15/2022,12/05/2022,11/23/2022,0.00 ,710.00 ,"2,640.50 ",EDA0004770,MAEUS01196959,11/22/2022
1934472,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,TCKU773218,SDSZ-400726,11/15/2022,12/02/2022,11/28/2022,0.00 ,710.00 ,"2,640.50 ",EDA0004777,MAEUS01196975,11/23/2022
1934473,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,TCLU155924,SDSZ-400691,11/15/2022,11/30/2022,11/21/2022,0.00 ,710.00 ,"2,640.50 ",EDA0004779,MAEUS01196954,11/18/2022
1934474,SAV,MSK,SAMSDTX,NEOVIA LOGISTICS,TRHU406345,SDSZ-400639,11/16/2022,11/26/2022,11/22/2022,0.00 ,860.00 ,"2,790.50 ",EDA0004803,MAEUS01196956,11/19/2022
1934496,ATL,ONE,ONEVA,TOYO TIRE NORTH AMERICA,TCLU828555,AIMZ-473311,11/17/2022,11/18/2022,,100.00 ,0.00 ,659.65 ,CHI4578240-CHI33705733,,11/18/2022
1934531,ATL,ONE,SAMSDTX,BEST BUY #718 / SAMSUNG,FDCU036785,DCSZ-796867,11/18/2022,11/22/2022,,0.00 ,801.25 ,"1,588.30 ",SEA0037569,ONEYSELCB5543400,11/21/2022
1934532,SAV,HAP,SCHECA,SVC LOGISTICS INC,FANU311881,DCLZ-500076,11/16/2022,11/17/2022,,80.00 ,0.00 ,"1,885.40 ",DELUS0000498885,HLCUSIN220903594,11/17/2022
1934533,SAV,HAP,SCHECA,SVC LOGISTICS INC,TGHU613971,TAXZ-478035,11/16/2022,11/17/2022,,80.00 ,0.00 ,"1,885.40 ",DELUS0000498886,HLCUSIN220903594,11/17/2022
1934534,ATL,HII,SAMSDTX,BEST BUY #718 / SAMSUNG,CAIU434398,MCCZ-405428,11/22/2022,11/29/2022,,0.00 ,910.00 ,"1,697.05 ",SEA0037859,HDMUSELM00294100,11/28/2022
1934535,ATL,HII,SAMSDTX,BEST BUY #718 / SAMSUNG,HMMU637716,YMLZ-423208,12/04/2022,12/08/2022,,0.00 ,"1,186.25 ","1,991.85 ",SEA0040201,HDMULCHM26615200,12/08/2022
1934537,ATL,HII,SAMSDTX,BEST BUY #718 / SAMSUNG,DFSU624499,YMLZ-424441,12/16/2022,12/20/2022,,0.00 ,"1,091.25 ","1,896.85 ",SEA0034938,HDMULCHM97534100,12/20/2022
1934538,ATL,HII,SAMSDTX,BEST BUY #718 / SAMSUNG,KOCU409009,ZCSZ-502409,12/04/2022,12/07/2022,,0.00 ,500.00 ,"1,305.60 ",SEA0040221,HDMULCHM89761701,12/07/2022
1934539,ATL,HII,SAMSDTX,BEST BUY #718 / SAMSUNG,KOCU419136,TLXZ-424250,12/04/2022,12/09/2022,,0.00 ,"1,123.75 ","1,929.35 ",SEA0040224,HDMULCHM89761700,12/09/2022
1934540,ATL,HII,SAMSDTX,BEST BUY #718 / SAMSUNG,KOCU462807,FLTZ-043398,12/04/2022,12/07/2022,,0.00 ,821.25 ,"1,626.85 ",SEA0040235,HDMULCHM14000101,12/07/2022
1934541,ATL,HII,SAMSDTX,BEST BUY #718 / SAMSUNG,KOCU470351,EMCZ-841097,12/03/2022,12/06/2022,,0.00 ,797.50 ,"1,603.10 ",SEA0040237,HDMULCHM89761702,12/06/2022
1934542,ATL,HII,SAMSDTX,BEST BUY #718 / SAMSUNG,KOCU498794,FLTZ-408125,12/04/2022,12/06/2022,,0.00 ,860.00 ,"1,665.60 ",SEA0040245,HDMULCHM14000100,12/06/2022
1934543,ATL,HII,SAMSDTX,BEST BUY #718 / SAMSUNG,KOCU506577,TLXZ-521108,12/02/2022,12/05/2022,,0.00 ,"1,006.50 ","1,812.10 ",SEA0036087,HDMULCHM89589903,12/05/2022
1934544,ATL,HII,SAMSDTX,BEST BUY #718 / SAMSUNG,KOCU508522,NAPZ-423328,12/04/2022,12/08/2022,,0.00 ,"1,138.75 ","1,944.35 ",SEA0040246,HDMULCHM37075000,12/08/2022
1934546,ATL,ONE,SAMSDTX,COSTCO DEPOT #1258,TCNU523387,HDMZ-412418,11/22/2022,12/06/2022,,0.00 ,"1,380.00 ","1,980.40 ",SEA0037936,ONEYSELCB8900403,12/06/2022
1934547,ATL,ONE,SAMSDTX,COSTCO DEPOT #1258,TGBU462745,NYKZ-415027,11/22/2022,12/06/2022,,0.00 ,"1,380.00 ","1,980.40 ",SEA0037947,ONEYSELCB8900402,12/06/2022
1934548,ATL,HII,SAMSDTX,LOWE'S 3375,BSIU991611,FLXZ-426494,12/22/2022,12/28/2022,12/28/2022,0.00 ,340.00 ,"1,031.60 ",SEA0040103,HDMULCHM10878701,12/22/2022
1934549,ATL,HII,SAMSDTX,LOWE'S 3375,CAIU739985,TRZZ-410758,12/17/2022,12/22/2022,12/19/2022,0.00 ,490.00 ,"1,181.60 ",SEA0041643,HDMUSELM39586400,12/17/2022
1934550,ATL,HII,SAMSDTX,LOWE'S 3375,CLKU501655,AIMZ-407294,12/23/2022,01/03/2023,12/30/2022,0.00 ,730.00 ,"1,421.60 ",SEA0040128,HDMULCHM31904306,12/23/2022
1934551,ATL,HII,SAMSDTX,LOWE'S 3375,GAOU617195,EMCZ-947875,12/14/2022,12/27/2022,12/27/2022,0.00 ,560.00 ,"1,251.60 ",SEA0041645,HDMUSELM27230900,12/14/2022
1934552,ATL,HII,SAMSDTX,LOWE'S 3375,GCXU505317,FLXZ-415682,12/27/2022,01/04/2023,01/03/2023,0.00 ,"1,028.85 ","1,720.45 ",SEA0040184,HDMULCHM31904305,12/27/2022
1934553,ATL,HII,SAMSDTX,LOWE'S 3375,HMMU611355,AIMZ-473384,12/09/2022,12/16/2022,12/12/2022,0.00 ,"1,261.60 ","1,953.20 ",SEA0038320,HDMULCHM97318200,12/10/2022
1934554,ATL,HII,SAMSDTX,LOWE'S 3375,HMMU612184,FLXZ-441508,01/01/2023,01/12/2023,01/09/2023,0.00 ,730.00 ,"1,398.85 ",SEA0041165,HDMULCHM27556700,01/03/2023
1934555,ATL,HII,SAMSDTX,LOWE'S 3375,KOCU430988,DCLZ-408204,12/22/2022,01/04/2023,01/03/2023,0.00 ,"1,478.85 ","2,170.45 ",SEA0040227,HDMULCHM10878700,12/22/2022
1934556,ATL,HII,SAMSDTX,LOWE'S 3375,KOCU436688,TAXZ-489149,01/03/2023,01/11/2023,01/09/2023,0.00 ,610.00 ,"1,278.85 ",SEA0041180,HDMULCHM27556701,01/03/2023
1934557,ATL,HII,SAMSDTX,LOWE'S 3375,KOCU438764,DCNZ-407401,12/27/2022,01/06/2023,01/03/2023,0.00 ,"1,108.85 ","1,800.45 ",SEA0040230,HDMULCHM31904307,12/27/2022
1934558,ATL,HII,SAMSDTX,LOWE'S 3375,KOCU459235,AIMZ-470607,12/05/2022,12/12/2022,12/07/2022,0.00 ,720.00 ,"1,411.60 ",SEA0036083,HDMULCHM66825100,12/05/2022
1934559,ATL,HII,SAMSDTX,LOWE'S 3375,KOCU502044,NAPZ-185851,12/01/2022,12/09/2022,12/05/2022,0.00 ,"1,301.60 ","1,993.20 ",SEA0036086,HDMULCHM89589901,12/01/2022
1934560,ATL,HII,SAMSDTX,LOWE'S 3375,KOCU517174,AIMZ-472767,12/05/2022,12/14/2022,12/08/2022,0.00 ,650.00 ,"1,341.60 ",SEA0036089,HDMULCHM89589902,12/05/2022
1934561,ATL,HII,SAMSDTX,LOWE'S 3375,TEMU731864,TCWZ-417534,12/27/2022,01/05/2023,01/05/2023,0.00 ,460.00 ,"1,151.60 ",SEA0040314,HDMULCHM31904304,12/27/2022
1934562,ATL,ONE,SAMSDTX,LOWE'S 3375,NYKU438308,FVXZ-176567,11/18/2022,11/29/2022,11/21/2022,0.00 ,480.00 ,"1,155.68 ",SEA0037603,ONEYSELCB5543401,11/18/2022
1934196,ATL,CMA,SAMSDTX,LOWE'S 3375,TCKU782159,DCLZ-409531,11/07/2022,11/09/2022,11/08/2022,0.00 ,120.00 ,795.68 ,SEA0034477,CMDUTHD0976918,11/07/2022
1934197,ATL,CMA,SAMSDTX,LOWE'S 3375,TLLU778713,MCHZ-400478,11/08/2022,11/17/2022,11/11/2022,0.00 ,400.00 ,"1,075.68 ",SEA0034526,CMDUTHD0979043B,11/08/2022
1935225,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU474700,TSXZ-656420,12/15/2022,12/21/2022,12/20/2022,0.00 ,280.00 ,812.00 ,EDA0006886,HDMULCHM13704100,12/15/2022
1935226,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU481947,AIMZ-472749,12/15/2022,12/22/2022,12/21/2022,0.00 ,320.00 ,852.00 ,EDA0006888,HDMULCHM13704100,12/16/2022
1935227,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU493241,SDSZ-400698,12/15/2022,12/21/2022,12/20/2022,0.00 ,300.00 ,832.00 ,EDA0006890,HDMULCHM13704100,12/16/2022
1935228,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU522177,MAEC-417475,11/30/2022,12/10/2022,12/05/2022,0.00 ,440.00 ,959.75 ,EDA0006891,HDMULCHM85526200,11/30/2022
1935229,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,CAAU517335,SDSZ-400600,12/01/2022,12/16/2022,12/07/2022,0.00 ,300.00 ,832.00 ,EDA0006360,ONEYPKGC46786400,12/02/2022
1935230,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,TCNU468205,TSXZ-665013,12/01/2022,12/15/2022,12/07/2022,0.00 ,600.00 ,"1,132.00 ",EDA0006392,ONEYPKGC50542300,12/01/2022
1935231,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,TLLU565555,EMCZ-740137,11/30/2022,12/14/2022,12/05/2022,0.00 ,600.00 ,"1,132.00 ",EDA0006397,ONEYPKGC50542300,12/01/2022
1935232,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,TRHU723261,HDMZ-414175,11/30/2022,12/03/2022,,0.00 ,160.00 ,679.75 ,EDA0006400,ONEYPKGC46786400,11/30/2022
1935233,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,CAIU892386,SDSZ-400705,12/14/2022,12/22/2022,12/16/2022,0.00 ,300.00 ,832.00 ,EDA0006860,ONEYSZPCS3822300,12/14/2022
1935234,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,KKFU776599,SDSZ-400631,12/13/2022,12/21/2022,12/14/2022,0.00 ,630.00 ,"1,162.00 ",EDA0006875,ONEYSZPCS3822318,12/14/2022
1935235,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,NYKU510733,SDSZ-400636,12/13/2022,12/22/2022,12/14/2022,0.00 ,300.00 ,832.00 ,EDA0006895,ONEYSZPCS3822304,12/13/2022
1935236,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,NYKU519822,APMZ-421474,12/14/2022,12/22/2022,12/16/2022,0.00 ,360.00 ,892.00 ,EDA0006896,ONEYSZPCS3822303,12/14/2022
1935237,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,TEMU874280,SDSZ-400602,12/12/2022,12/21/2022,12/14/2022,0.00 ,630.00 ,"1,162.00 ",EDA0006912,ONEYSZPCS3822317,12/13/2022
1935238,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,TRHU436413,SDSZ-400645,11/30/2022,12/02/2022,,0.00 ,300.00 ,819.75 ,EDA0006920,ONEYPKGC46786400,11/30/2022
1935239,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,TRHU532450,HDMZ-414175,12/13/2022,12/23/2022,12/14/2022,0.00 ,440.00 ,972.00 ,EDA0006922,ONEYSZPCS3822301,12/13/2022
1935240,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,TRHU586583,SDSZ-400645,12/14/2022,12/23/2022,12/16/2022,0.00 ,300.00 ,832.00 ,EDA0006923,ONEYSZPCS3822302,12/14/2022
1935241,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,DRYU918896,TSXZ-654689,12/13/2022,12/30/2022,12/15/2022,0.00 ,440.00 ,"2,416.00 ",EDA0004410,HDMULCHM13704100,12/13/2022
1935242,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,HMMU604790,SDSZ-400656,12/13/2022,12/22/2022,12/15/2022,0.00 ,300.00 ,"2,276.00 ",EDA0004451,HDMULCHM13704100,12/13/2022
1935243,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,HMMU623518,FLXZ-442797,12/14/2022,12/19/2022,12/19/2022,0.00 ,240.00 ,"2,216.00 ",EDA0004460,HDMULCHM13704100,12/16/2022
1935244,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU464887,SDSZ-400618,12/13/2022,12/21/2022,12/16/2022,0.00 ,300.00 ,"2,276.00 ",EDA0004503,HDMULCHM13704100,12/13/2022
1935245,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU505681,AIMZ-473398,12/13/2022,12/16/2022,12/15/2022,0.00 ,160.00 ,"2,136.00 ",EDA0004517,HDMULCHM13704100,12/13/2022
1935246,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,TLLU581786,FHCZ-448763,12/15/2022,12/21/2022,12/16/2022,0.00 ,280.00 ,"2,256.00 ",EDA0004662,HDMULCHM13704100,12/15/2022
1935247,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU421200,TAXZ-477332,12/01/2022,12/13/2022,12/07/2022,0.00 ,850.00 ,"2,826.00 ",EDA0003236,HDMULCHM35050700,12/02/2022
1935248,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU416961,TSXZ-651236,12/13/2022,12/21/2022,12/15/2022,0.00 ,360.00 ,"2,336.00 ",EDA0004486,HDMULCHM52392900,12/13/2022
1934830,ATL,MSK,SAMSDTX,BEST BUY #718 / SAMSUNG,MRKU514575,TLXZ-425334,11/18/2022,11/21/2022,,0.00 ,880.00 ,"1,964.05 ",SEA0039280,MAEUS01190503,11/21/2022
1934831,ATL,MSK,SAMSDTX,BEST BUY #718 / SAMSUNG,MRSU543359,FLGZ-447945,11/18/2022,11/21/2022,,0.00 ,500.00 ,"1,584.05 ",SEA0039284,MAEUS01187582,11/21/2022
1934832,ATL,MSK,SAMSDTX,BEST BUY #718 / SAMSUNG,MSKU944265,NAPZ-185239,11/18/2022,11/21/2022,,0.00 ,785.00 ,"1,869.05 ",SEA0039288,MAEUS01190502,11/21/2022
1934833,ATL,MSK,SAMSDTX,LOWE'S 3375,MSKU920521,AIMZ-472713,11/17/2022,12/03/2022,11/18/2022,0.00 ,680.00 ,"1,571.00 ",SEA0039287,MAEUS01190501,11/17/2022
1934834,ATL,MSK,SAMSDTX,LOWE'S 3375,MRSU581964,FLTZ-440122,11/17/2022,12/03/2022,11/18/2022,0.00 ,680.00 ,"1,571.00 ",SEA0039285,MAEUS01187580,11/17/2022
1934835,ATL,MSK,SAMSDTX,LOWE'S 3375,SEKU459031,HDMZ-406271,11/17/2022,12/03/2022,11/18/2022,0.00 ,680.00 ,"1,571.00 ",SEA0039311,MAEUS01190500,11/17/2022
1934836,ATL,MSK,SAMSDTX,LOWE'S 3375,TCNU822300,NAPZ-422613,11/17/2022,12/08/2022,11/18/2022,0.00 ,880.00 ,"1,771.00 ",SEA0039368,MAEUS01187597,11/17/2022
1934838,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,HJMU158372,PBIZ-224316,12/07/2022,,,285.05 ,0.00 ,877.85 ,1047855604-2021,DJA1049536,12/07/2022
1934839,ATL,CMA,COOPMO,COOPER LIGHTING c/o CASS,SEGU407406,DCSZ-743619,12/02/2022,12/15/2022,12/15/2022,560.00 ,0.00 ,"1,148.90 ",1047678082-2021,DJA1049608,12/02/2022
1934840,SAV,ZIM,HECNY,"ELITE COMFORT SOLUTIONS, LLC",GAOU609667,TLXZ-451403,12/01/2022,12/05/2022,,318.75 ,0.00 ,"1,980.33 ",NSHA22100429,ZIMUSNH7456092,12/02/2022
1934841,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,CAIU438322,DCLZ-500495,12/10/2022,12/19/2022,12/12/2022,0.00 ,770.00 ,"2,746.00 ",EDA0006416,HDMUSELM95965200,12/12/2022
1934842,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,CAIU730764,MAEC-689662,12/10/2022,12/22/2022,12/13/2022,0.00 ,890.00 ,"2,866.00 ",EDA0006417,HDMUSELM25414200,12/12/2022
1934843,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,HDMU675744,SDSZ-400606,12/09/2022,12/15/2022,12/12/2022,0.00 ,630.00 ,"2,606.00 ",EDA0006425,HDMUSELM14779000,12/10/2022
1934844,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,HDMU688461,SDSZ-400608,12/09/2022,12/20/2022,12/13/2022,0.00 ,630.00 ,"2,606.00 ",EDA0006427,HDMUSELM52033800,12/10/2022
1934845,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU429537,TSXZ-609380,12/12/2022,12/19/2022,12/13/2022,0.00 ,320.00 ,"2,296.00 ",EDA0006434,HDMUSELM67235200,12/12/2022
