RECNO ,Ter ,SSL,ID ,Consignee,Container No,Chassis No,,,, EL Bill,,WO #,BOL #,,
1935174,CHI,SME,SAMSDTX,NEOVIA LOGISTICS - A58,SMCU700985,FLXZ-425187,12/16/2022,12/17/2022,,0.00 ,330.00 ,"1,067.20 ",SEA0043743,SMLMSEL2K7321400,12/16/2022
1935175,CHI,SME,SAMSDTX,NEOVIA LOGISTICS - A58,SMCU701805,PBIZ-427374,12/19/2022,12/21/2022,12/20/2022,0.00 ,750.00 ,"1,753.20 ",SEA0043746,SMLMSEL2K7321400,12/19/2022
1935264,CHI,ONE,DJSTXIL,TREDIT TIRE & WHEEL,BMOU659956,PBIZ-427377,12/21/2022,12/22/2022,,592.40 ,0.00 ,"1,892.90 ",S22I128583,ONEYTS2ND4850300,12/21/2022
1935265,CHI,ONE,DJSTXIL,TREDIT TIRE & WHEEL,TCNU749238,PBIZ-427398,12/21/2022,12/27/2022,,592.40 ,0.00 ,"1,892.90 ",S22I128385,ONEYTS2ND4850300,12/21/2022
1935266,CHI,ONE,DJSTXIL,TREDIT TIRE & WHEEL,FFAU181991,PBIZ-427385,12/21/2022,12/21/2022,,592.40 ,0.00 ,"1,892.90 ",S22I128582,ONEYTS2ND4850300,12/21/2022
1935269,CHI,COS,DJSITX,"SUPERIOR AXLE, LLC",SEGU437158,PBIZ-427390,12/09/2022,12/09/2022,,430.00 ,0.00 ,"1,577.50 ",S22I128730,COSU8026198010,12/09/2022
1935270,CHI,MSC,OLUSANY,ELECTI-FLEX,FFAU262940,PBIZ-427399,12/01/2022,12/01/2022,,310.00 ,0.00 ,"1,075.00 ",CHOLX224644,,12/01/2022
1935271,CHI,MSC,OLUSANY,ELECTI-FLEX,CARU989193,PBIZ-427387,12/01/2022,12/01/2022,,310.00 ,0.00 ,"1,075.00 ",CHOLX224644,,12/01/2022
1935273,CHI,MSK,SAMSDTX,UNIS BOLINGBROOK,HASU155068,TSXZ-277987,01/04/2023,01/13/2023,01/05/2023,0.00 ,650.00 ,"1,436.45 ",SEA0043895,MAEU914663635,01/04/2023
1935274,CHI,MSK,SAMSDTX,UNIS BOLINGBROOK,HASU460104,TSXZ-471687,01/02/2023,01/05/2023,01/04/2023,0.00 ,160.00 ,946.45 ,SEA0043896,MAEU914663635,01/02/2023
1935275,CHI,MSK,SAMSDTX,UNIS BOLINGBROOK,MRKU574427,TSXZ-474587,01/02/2023,01/03/2023,,0.00 ,80.00 ,866.45 ,SEA0043898,MAEU222962188,01/02/2023
1935276,CHI,MSK,SAMSDTX,UNIS BOLINGBROOK,MRSU611590,DCNZ-600418,01/02/2023,01/09/2023,01/03/2023,0.00 ,320.00 ,"1,106.45 ",SEA0043899,MAEU222962188,01/02/2023
1935277,CHI,MSK,SAMSDTX,UNIS BOLINGBROOK,MSKU043695,TSXZ-620002,12/30/2022,01/04/2023,,0.00 ,490.00 ,"1,303.20 ",SEA0043900,MAEU222810224,12/30/2022
1935278,CHI,MSK,SAMSDTX,UNIS BOLINGBROOK,SEGU423237,OESZ-801747,12/30/2022,01/02/2023,,0.00 ,160.00 ,973.20 ,SEA0043901,MAEU222962188,12/30/2022
1935279,CHI,HII,SAMSDTX,UNIS BOLINGBROOK,DFSU702771,OESZ-801650,01/02/2023,01/04/2023,,0.00 ,120.00 ,906.45 ,SEA0043659,HDMUSZPM85844900,01/02/2023
1935280,CHI,HII,SAMSDTX,UNIS BOLINGBROOK,HDMU667093,DCLZ-413939,01/02/2023,01/03/2023,,0.00 ,80.00 ,866.45 ,SEA0043684,HDMUSZPM85844900,01/02/2023
1935281,CHI,HII,SAMSDTX,UNIS BOLINGBROOK,HMMU657514,APMZ-425236,12/29/2022,12/30/2022,,0.00 ,80.00 ,893.20 ,SEA0043689,HDMUSZPM06486100,12/29/2022
1935282,CHI,HII,SAMSDTX,UNIS BOLINGBROOK,HMMU657527,MSCZ-140338,01/02/2023,01/04/2023,01/04/2023,0.00 ,120.00 ,906.45 ,SEA0043690,HDMUSZPM06486100,01/02/2023
1935283,CHI,HII,SAMSDTX,UNIS BOLINGBROOK,HMMU657530,DCNZ-408289,01/02/2023,01/04/2023,,0.00 ,120.00 ,906.45 ,SEA0043691,HDMUSZPM06486100,01/02/2023
1933723,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,BEAU550291,FHCZ-147076,12/09/2022,12/10/2022,,0.00 ,80.00 ,893.20 ,SEA0041123,ONEYSZPCS9343700,12/09/2022
1933725,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,FFAU366097,FLXZ-421624,12/08/2022,12/12/2022,12/09/2022,0.00 ,200.00 ,"1,013.20 ",SEA0041153,ONEYSZPCS9343702,12/08/2022
1933727,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,KKFU809129,FLGZ-432890,12/10/2022,12/14/2022,12/13/2022,0.00 ,200.00 ,"1,013.20 ",SEA0041174,ONEYSZPCS9526303,12/10/2022
1933730,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,TCNU211501,KKLZ-403646,12/09/2022,12/10/2022,,0.00 ,80.00 ,893.20 ,SEA0041235,ONEYSZPCS9343704,12/09/2022
1933732,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,TGCU001186,FHCZ-148283,12/10/2022,12/12/2022,,0.00 ,120.00 ,933.20 ,SEA0041266,ONEYSZPCS9343704,12/10/2022
1933733,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,TRHU733785,KKLZ-408170,12/08/2022,12/12/2022,,0.00 ,200.00 ,"1,013.20 ",SEA0041283,ONEYSZPCS9526303,12/08/2022
1933734,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,TRLU755973,KKLZ-406499,12/09/2022,12/10/2022,,0.00 ,80.00 ,893.20 ,SEA0041288,ONEYSZPCS9343704,12/09/2022
1933847,DIT,ONE,MEIKCA,A&W PRODUCTIONS,TCLU318639,TNPZ-207446,12/01/2022,12/01/2022,,80.00 ,0.00 ,669.05 ,31-6-2340-22,ONEYTYOCG2476700,12/01/2022
1933942,MEM,CMA,COOPMO,COOPER LIGHTING,APHU686448,TAXZ-459619,12/06/2022,12/09/2022,12/07/2022,310.00 ,0.00 ,723.10 ,1048702848-2021,DJA1059747,12/06/2022
1933943,MEM,CMA,COOPMO,COOPER LIGHTING,CMAU528065,PBIZ-427393,12/06/2022,12/07/2022,12/07/2022,380.00 ,0.00 ,793.10 ,1048702829-2021,DJA1059723,12/06/2022
1933948,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,KKFU802163,KKLZ-405979,12/14/2022,12/14/2022,,0.00 ,40.00 ,853.20 ,SEA0044942,ONEYHANC69342300,12/14/2022
1933949,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,NYKU438921,FHCZ-148787,12/14/2022,12/14/2022,,0.00 ,40.00 ,853.20 ,SEA0044943,ONEYHANC69342300,12/14/2022
1933950,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,TCNU211725,FLTZ-409820,12/14/2022,12/14/2022,,0.00 ,40.00 ,853.20 ,SEA0044944,ONEYHANC69342301,12/14/2022
1933951,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,TRHU401524,FLXZ-442312,12/14/2022,12/16/2022,12/15/2022,0.00 ,120.00 ,933.20 ,SEA0044945,ONEYHANC69342301,12/14/2022
1934030,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,HMMU631059,NEDZ-401631,12/05/2022,12/07/2022,12/06/2022,0.00 ,120.00 ,804.00 ,SEA0041770,HDMUSELM35195400,12/05/2022
1934033,CHI,HII,SAMSDTX,NEOVIA LOGISTICS - A58,KOCU425026,DCLZ-413939,12/05/2022,12/07/2022,12/06/2022,0.00 ,120.00 ,804.00 ,SEA0041780,HDMUSELM47273800,12/05/2022
1934043,MEM,CMA,COOPMO,COOPER LIGHTING,TGBU508531,YMBZ-198816,12/12/2022,12/13/2022,12/13/2022,80.00 ,0.00 ,493.10 ,1048268026-2021,DJA1053623,12/12/2022
1934061,CHI,CMA,SAMSDTX,UNIS BOLINGBROOK,TCKU783357,FPPZ-484973,12/12/2022,12/13/2022,,0.00 ,580.00 ,"1,393.20 ",SEA0044947,CMDUSWA0369140,12/12/2022
1934091,DAL,ONE,SAMSDTX,NEOVIA LOGISTICS - A59,TCLU856673,DECZ-403569,12/01/2022,12/08/2022,12/06/2022,0.00 ,"1,168.55 ","1,768.95 ",SEA0044122,ONEYSELCD3336401,12/02/2022
1934109,CHI,YML,OLUSANY,GREIF PACKAGING LLC,TCNU460710,APMZ-405805,12/11/2022,12/12/2022,,215.00 ,0.00 ,872.90 ,CHOLX224223,,12/12/2022
1934112,DAL,ONE,VICIL,IDC,FFAU179468,APMZ-416601,12/20/2022,12/20/2022,,80.00 ,0.00 ,416.60 ,OI 282,ONEYSGNCS1803400,12/20/2022
1934113,DAL,ONE,VICIL,IDC,TCKU793109,TNPZ-497337,12/20/2022,12/20/2022,,80.00 ,0.00 ,416.60 ,OI 282,ONEYSGNCS1803400,12/20/2022
1934114,DAL,ONE,VICIL,IDC,DRYU936241,TNPZ-498498,12/20/2022,12/20/2022,,80.00 ,0.00 ,416.60 ,OI 282,ONEYSGNCS1803400,12/20/2022
1934115,DAL,ONE,VICIL,IDC,TRHU616801,TNPZ-522668,12/19/2022,12/19/2022,,80.00 ,0.00 ,416.60 ,OI 282,ONEYSGNCS1803400,12/19/2022
1934116,DAL,ONE,VICIL,IDC,FDCU039876,TNPZ-144590,12/19/2022,12/19/2022,,80.00 ,0.00 ,416.60 ,OI 282,ONEYSGNCS1803400,12/19/2022
1934118,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,CMAU331846,EMCZ-840888,12/19/2022,12/27/2022,12/27/2022,0.00 ,610.00 ,"1,294.00 ",SEA0041737,CMDUTHD0996662,12/19/2022
1934119,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,CMAU750821,FLXZ-445886,12/02/2022,12/10/2022,12/05/2022,0.00 ,610.00 ,"1,294.00 ",SEA0041740,CMDUTHD0996661,12/02/2022
1934333,CHI,HII,SAMSDTX,LOWE'S ADC 3463,BMOU414132,POCZ-401721,12/06/2022,12/15/2022,12/09/2022,0.00 ,400.00 ,"1,182.80 ",SEA0041730,HDMUSELM79500700,12/06/2022
1934336,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU732230,TSXZ-479906,12/15/2022,12/16/2022,12/16/2022,0.00 ,80.00 ,764.00 ,SEA0042150,CMDUSEL1462658,12/15/2022
1934337,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,CMAU481114,FLXZ-442358,12/02/2022,12/07/2022,12/05/2022,0.00 ,490.00 ,"1,174.00 ",SEA0042159,CMDUSEL1462672,12/02/2022
1934340,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,ECMU967208,TSXZ-443340,12/14/2022,12/15/2022,12/15/2022,0.00 ,80.00 ,764.00 ,SEA0042189,CMDUSEL1462699,12/14/2022
1934359,CHI,OOC,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),OOLU440315,DCLZ-414541,12/12/2022,12/12/2022,,0.00 ,0.00 ,573.75 ,231-751395372P,OOLU2707436570,12/12/2022
1934360,CHI,OOC,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),OOLU440815,TSXZ-414229,12/12/2022,12/12/2022,,0.00 ,0.00 ,573.75 ,231-751395372P,OOLU2707436570,12/12/2022
1934364,DAL,MSC,MEIKCA,A&W PRODUCTIONS,BMOU227350,TNPZ-220874,12/01/2022,12/01/2022,,0.00 ,0.00 ,428.40 ,31-6-2092-22,MEDUJN915817,12/01/2022
1934428,CHI,MSC,DJSTXIL,TREDIT TIRE & WHEEL,MEDU745894,PBIZ-427377,12/05/2022,12/12/2022,,592.40 ,540.00 ,"2,432.90 ",S22I127109,MEDUTY723966,12/05/2022
1934429,CHI,MSC,DJSTXIL,TREDIT TIRE & WHEEL,FFAU263701,PBIZ-427398,12/10/2022,12/21/2022,,922.40 ,0.00 ,"2,222.90 ",S22I127104,MEDUTY728759,12/12/2022
1934430,CHI,YML,DJSTXIL,TREDIT TIRE & WHEEL,YMMU637033,PBIZ-427397,12/01/2022,12/12/2022,,667.40 ,0.00 ,"2,048.99 ",S22I127625,YMLUW492317172,12/02/2022
1934431,CHI,MSC,DJSTXIL,TREDIT TIRE & WHEEL,MEDU437475,PBIZ-427379,12/09/2022,12/12/2022,,1043.65 ,0.00 ,"2,344.15 ",S22I127102,MEDUTY728759,12/12/2022
1934432,CHI,MSC,DJSTXIL,TREDIT TIRE & WHEEL,TCNU887989,PBIZ-427390,12/11/2022,12/19/2022,,872.40 ,540.00 ,"2,712.90 ",S22I127103,MEDUTY728759,12/12/2022
1934443,DAL,ONE,MEIKCA,A&W PRODUCTIONS,CAIU314458,DECZ-201289,12/06/2022,12/06/2022,,80.00 ,0.00 ,508.40 ,31-6-2434-22,ONEYTYOCG2486800,12/06/2022
1934444,DAL,ONE,MEIKCA,A&W PRODUCTIONS,TRHU378490,APMZ-234658,12/06/2022,12/06/2022,,80.00 ,0.00 ,508.40 ,31-6-2434-22,ONEYTYOCG2486800,12/06/2022
1934445,DAL,ONE,MEIKCA,A&W PRODUCTIONS,KKTU806022,DCLZ-234111,12/06/2022,12/06/2022,,80.00 ,0.00 ,508.40 ,31-6-2434-22,ONEYTYOCG2486800,12/06/2022
1934446,DAL,ONE,MEIKCA,A&W PRODUCTIONS,CXDU176811,APMZ-235499,12/07/2022,12/07/2022,,80.00 ,0.00 ,508.40 ,31-6-2434-22,ONEYTYOCG2486800,12/07/2022
1934480,MEM,YML,ASICSCA,ASICS AMERICA CORP,YMMU405175,APMZ-402442,12/05/2022,12/14/2022,12/13/2022,1225.00 ,"1,097.25 ","3,172.25 ",YMLUE490362098,YMLUE490362098,12/05/2022
1934481,MEM,YML,ASICSCA,ASICS AMERICA CORP,YMLU864371,PBIZ-689297,12/05/2022,12/12/2022,12/12/2022,1145.00 ,714.00 ,"2,709.00 ",YMLUE490362098,YMLUE490362098,12/05/2022
1934482,MEM,YML,ASICSCA,ASICS AMERICA CORP,TCNU356004,MAEC-650897,12/05/2022,12/15/2022,12/14/2022,1716.25 ,"1,302.00 ","3,868.25 ",YMLUE490362098,YMLUE490362098,12/05/2022
1934483,MEM,YML,ASICSCA,ASICS AMERICA CORP,YMMU638565,TSXZ-483163,12/01/2022,12/09/2022,12/09/2022,1185.00 ,535.50 ,"2,570.50 ",YMLUE490362170,YMLUE490362170,12/01/2022
1934484,MEM,YML,ASICSCA,ASICS AMERICA CORP,YMMU409165,PBIZ-427394,12/01/2022,12/09/2022,12/09/2022,1398.75 ,535.50 ,"2,784.25 ",YMLUE490362170,YMLUE490362170,12/01/2022
1934485,MEM,YML,ASICSCA,ASICS AMERICA CORP,YMLU864395,DCLZ-405356,12/01/2022,12/14/2022,12/13/2022,1385.00 ,"1,506.75 ","3,741.75 ",YMLUE490362170,YMLUE490362170,12/01/2022
1934486,MEM,YML,ASICSCA,ASICS AMERICA CORP,BEAU433062,DCHZ-411354,12/02/2022,12/12/2022,12/12/2022,1265.00 ,892.50 ,"3,007.50 ",YMLUE490362170,YMLUE490362170,12/02/2022
1934487,MEM,YML,ASICSCA,ASICS AMERICA CORP,BMOU569942,PBIZ-420268,12/01/2022,12/12/2022,12/09/2022,1495.00 ,"1,097.25 ","3,442.25 ",YMLUE490362184,YMLUE490362184,12/01/2022
1934488,MEM,YML,ASICSCA,ASICS AMERICA CORP,YMLU570894,PBIZ-405575,12/08/2022,12/19/2022,12/16/2022,1495.00 ,"1,097.25 ","3,442.25 ",YMLUE490362199,YMLUE490362199,12/08/2022
1934489,MEM,YML,ASICSCA,ASICS AMERICA CORP,TGBU509107,DCNZ-402020,12/07/2022,12/19/2022,12/16/2022,1416.25 ,"1,302.00 ","3,568.25 ",YMLUE490362199,YMLUE490362199,12/07/2022
1934490,MEM,YML,ASICSCA,ASICS AMERICA CORP,TGBU678789,NAPZ-225648,12/07/2022,12/16/2022,12/16/2022,1225.00 ,714.00 ,"2,789.00 ",YMLUE490362199,YMLUE490362199,12/07/2022
1934793,MEM,MSC,COOPMO,COOPER LIGHTING,MSMU897635,APMZ-700972,12/05/2022,12/06/2022,12/06/2022,80.00 ,0.00 ,487.70 ,1049045955-2021,MEDUX4013942,12/05/2022
1934818,MEM,CMA,COOPMO,COOPER LIGHTING,GESU669010,TAXZ-458225,12/06/2022,12/07/2022,12/07/2022,80.00 ,0.00 ,487.70 ,1048739471-2021,NBKN139136,12/06/2022
1934819,MEM,CMA,COOPMO,COOPER LIGHTING,CAAU616522,TLXZ-506800,12/06/2022,12/08/2022,12/07/2022,120.00 ,0.00 ,527.70 ,1048739471-2021,NBKN139136,12/06/2022
1934837,MEM,ONE,DJSITX,LCB BATTERY LLC,MOAU069807,CCLZ-240675,12/22/2022,12/22/2022,,80.00 ,0.00 ,"1,128.05 ",S22I127874,ONEYSGNCR0610500,12/22/2022
1934854,MEM,CMA,COOPMO,COOPER LIGHTING,CMAU705209,TAXZ-477922,12/16/2022,12/19/2022,12/19/2022,160.00 ,0.00 ,562.30 ,1048895695-2021,SGN1720639,12/16/2022
1934855,MEM,COS,COOPMO,COOPER LIGHTING,CAAU613728,PBIZ-427396,12/13/2022,12/14/2022,12/14/2022,475.00 ,0.00 ,882.70 ,1049405982-2021,COSU8026182300,12/13/2022
1934856,MEM,COS,COOPMO,COOPER LIGHTING,CCLU785872,TAXZ-477922,12/19/2022,12/21/2022,12/20/2022,270.00 ,0.00 ,672.30 ,1049435821-2021,COSU8026180280,12/19/2022
1934858,CHI,COS,DJSITX,Chicagoland Cfs,FSCU848506,PBIZ-427392,12/08/2022,12/14/2022,12/13/2022,1035.00 ,0.00 ,"1,723.50 ",S22I128770,COSU8026198080,12/12/2022
1934863,DAL,ONE,TRAUCA,SANDEN INTERNATIONAL,NYKU371337,MSCZ-212903,12/06/2022,12/07/2022,,360.00 ,0.00 ,910.80 ,TYOL221023,ONEYTYOCH5468500,12/07/2022
1934877,CHI,COS,DJSITX,"SUPERIOR AXLE, LLC",CSNU814331,PBIZ-427377,12/01/2022,12/02/2022,,430.00 ,0.00 ,"1,577.50 ",S22I128329,CNRU000037553017,12/02/2022
1934883,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,SEGU104985,FLKZ-203560,01/03/2023,01/05/2023,01/05/2023,0.00 ,120.00 ,906.45 ,SEA0043129,ONEYHANC70097900,01/03/2023
1934894,CHI,ONE,SAMSDTX,NEOVIA LOGISTICS - A58,GESU670578,FLXZ-434940,12/08/2022,12/14/2022,12/13/2022,0.00 ,700.00 ,"1,384.00 ",SEA0044907,ONEYSELCE2673809,12/13/2022
1934945,CHI,HAP,DJSTXIL,TREDIT TIRE & WHEEL,HLBU247310,PBIZ-427392,01/04/2023,01/05/2023,,492.40 ,0.00 ,"1,873.99 ",S22I128622,HLCUBKK221055534,01/05/2023
1934964,MEM,MSC,COOPMO,COOPER LIGHTING,DFSU649092,APMZ-414264,12/08/2022,12/12/2022,12/09/2022,200.00 ,0.00 ,607.70 ,1048791465-2021,MEDUZD303109,12/08/2022
1934965,MEM,MSC,COOPMO,COOPER LIGHTING,MSMU691222,HRGZ-415253,12/09/2022,12/12/2022,12/12/2022,160.00 ,0.00 ,567.70 ,1048791465-2021,MEDUZD303109,12/09/2022
1934966,MEM,MSC,COOPMO,COOPER LIGHTING,FFAU190445,DCLZ-411071,12/08/2022,12/09/2022,12/09/2022,80.00 ,0.00 ,487.70 ,1049444540-2021,MEDUX4049946,12/08/2022
1934967,MEM,MSC,COOPMO,COOPER LIGHTING,MEDU703419,OESZ-802251,12/08/2022,12/09/2022,12/09/2022,80.00 ,0.00 ,487.70 ,1049444540-2021,MEDUX4049946,12/08/2022
1934968,MEM,MSC,COOPMO,COOPER LIGHTING,MSCU543267,DCLZ-415089,12/08/2022,12/09/2022,12/09/2022,80.00 ,0.00 ,487.70 ,1049444540-2021,MEDUX4049946,12/08/2022
1934969,MEM,MSC,COOPMO,COOPER LIGHTING,TCNU235435,APMZ-417885,12/08/2022,12/12/2022,12/09/2022,59.41 ,0.00 ,467.11 ,1049444540-2021,MEDUX4049946,12/08/2022
1934970,MEM,MSC,COOPMO,COOPER LIGHTING,MSMU738102,APMZ-425596,12/12/2022,12/13/2022,12/13/2022,80.00 ,0.00 ,482.30 ,1049587971-2021,MEDUX4076717,12/12/2022
1934971,MEM,MSC,COOPMO,COOPER LIGHTING,TGBU749013,APMZ-414298,12/12/2022,12/13/2022,12/13/2022,230.00 ,0.00 ,632.30 ,1049587971-2021,MEDUX4076717,12/12/2022
1934972,MEM,MSC,COOPMO,COOPER LIGHTING,FFAU222235,DCLZ-413676,12/12/2022,12/13/2022,12/13/2022,80.00 ,0.00 ,482.30 ,1049587971-2021,MEDUX4076717,12/12/2022
1934973,CHI,CMA,SAMSDTX,NEOVIA LOGISTICS - A58,TRHU671593,APMZ-419951,12/27/2022,01/10/2023,01/05/2023,0.00 ,950.00 ,"1,953.20 ",SEA0043182,CMDUAIS0410004,12/27/2022
1934983,CHI,CMA,SAMSDTX,UNIS BOLINGBROOK,CMAU957651,TSXZ-463389,12/14/2022,12/16/2022,12/15/2022,0.00 ,120.00 ,933.20 ,SEA0043120,CMDUSWA0370664,12/14/2022
1934991,CHI,MSC,COOPMO,COOPER LIGHTING,MEDU868368,TSXZ-413079,12/07/2022,12/15/2022,12/08/2022,360.00 ,425.25 ,"1,578.00 ",1049445547-2021,MEDUX4049995,12/07/2022
1934992,CHI,MSC,COOPMO,COOPER LIGHTING,MSDU442350,HDMZ-412071,12/08/2022,12/15/2022,12/14/2022,308.73 ,283.50 ,"1,374.48 ",1049588425-2021,MEDUX4076691,12/09/2022
1935284,CHI,HII,SAMSDTX,UNIS BOLINGBROOK,KOCU409402,DCLZ-417424,12/27/2022,12/29/2022,12/28/2022,0.00 ,120.00 ,933.20 ,SEA0043700,HDMUSGNM06600405,12/27/2022
1935286,CHI,HII,SAMSDTX,UNIS BOLINGBROOK,TCNU196795,APMZ-404160,01/02/2023,01/05/2023,01/03/2023,0.00 ,160.00 ,946.45 ,SEA0043750,HDMUSZPM85844900,01/02/2023
1935287,CHI,HII,SAMSDTX,UNIS BOLINGBROOK,BSIU919239,DCHZ-411175,12/29/2022,01/02/2023,,0.00 ,200.00 ,"1,013.20 ",SEA0043830,HDMUSZPM74936400,12/29/2022
1935288,CHI,HII,SAMSDTX,UNIS BOLINGBROOK,CAIU737080,DCHZ-406655,12/29/2022,01/02/2023,12/30/2022,0.00 ,200.00 ,"1,013.20 ",SEA0043836,HDMUSZPM74936400,12/29/2022
1935289,CHI,ONE,SAMSDTX,UNIS BOLINGBROOK,FDCU044952,KKLZ-601304,01/05/2023,01/06/2023,01/06/2023,0.00 ,80.00 ,866.45 ,SEA0043888,ONEYHANC71632500,01/05/2023
1935291,CHI,ONE,SAMSDTX,NEOVIA LOGISTICS - A58,NYKU494312,FLXZ-434528,12/21/2022,01/06/2023,,0.00 ,"1,540.00 ","2,201.50 ",SEA0046093,ONEYSELCE4142812,01/06/2023
1935301,MEM,OOC,MEMETN,MEDEGEN MEDICAL,CCLU728892,TSXZ-607792,12/13/2022,12/15/2022,12/14/2022,784.50 ,0.00 ,"1,346.90 ",S221E221259817,CMDU2137263610,12/13/2022
1935302,MEM,OOC,MEMETN,MEDEGEN MEDICAL,CCLU658079,TSXZ-441042,12/13/2022,12/19/2022,12/14/2022,430.00 ,0.00 ,992.40 ,S221E221260015,OOLU8810209420,12/13/2022
1935303,MEM,OOC,MEMETN,MEDEGEN MEDICAL,CCLU729938,TSXZ-440710,12/13/2022,12/19/2022,12/14/2022,375.00 ,0.00 ,937.40 ,S221E221260018,OOLU8810209410,12/13/2022
1935305,MEM,OOC,YSFORCA,TRUTH FOR TODAY WORLD MISSION SCHO,TCLU794487,PBIZ-225637,12/16/2022,12/16/2022,,380.00 ,0.00 ,"1,200.80 ",OIF40152,OOLU2035083940,12/16/2022
1935307,CHI,OOC,OLUSANY,TEAM INDUSTRIES,OOLU034840,DCHZ-233804,12/16/2022,12/19/2022,,530.00 ,0.00 ,"2,734.00 ",CHOLX224641,,12/19/2022
1935309,CHI,COS,DJSITX,Chicagoland Cfs,CXDU104603,PBIZ-427374,12/12/2022,12/19/2022,12/15/2022,1000.00 ,0.00 ,"1,684.00 ",S22I128998,COSU8026325530,12/14/2022
1935310,CHI,OOC,DJSITX,Chicagoland Cfs,TGHU653862,PBIZ-427390,12/19/2022,12/28/2022,12/27/2022,1764.00 ,0.00 ,"2,448.00 ",S22I128997,OOLU2137400630,12/22/2022
1935311,MEM,CMA,COOPMO,COOPER LIGHTING,CMAU750394,APMZ-412087,12/27/2022,12/28/2022,12/28/2022,436.25 ,0.00 ,838.55 ,1049097805-2021,SGN1727639,12/27/2022
1935312,MEM,CMA,COOPMO,COOPER LIGHTING,APHU731354,MCHZ-400574,12/16/2022,12/20/2022,12/19/2022,492.50 ,0.00 ,894.80 ,1049084223-2021,DJA1069644,12/16/2022
1935313,MEM,CMA,COOPMO,COOPER LIGHTING,CMAU709738,PBIZ-225637,12/16/2022,12/20/2022,12/19/2022,500.00 ,0.00 ,902.30 ,1049276459-2021,DJA1070436,12/19/2022
1935314,MEM,CMA,COOPMO,COOPER LIGHTING,CMAU703136,NAPZ-194487,12/16/2022,12/19/2022,12/19/2022,428.75 ,0.00 ,831.05 ,1048918131-2021,DJA1069835,12/16/2022
1935315,MEM,CMA,COOPMO,COOPER LIGHTING,CMAU862834,TAXZ-477157,12/16/2022,12/20/2022,12/19/2022,492.50 ,0.00 ,894.80 ,1049275913-2021,DJA1070381,12/16/2022
1935316,MEM,CMA,COOPMO,COOPER LIGHTING,CMAU723913,CCMZ-401026,12/16/2022,12/20/2022,12/19/2022,516.25 ,0.00 ,918.55 ,1049084863-2021,DJA1069649,12/16/2022
1935317,MEM,CMA,COOPMO,COOPER LIGHTING,ECMU959784,AIMZ-402422,12/16/2022,12/20/2022,12/19/2022,350.00 ,0.00 ,752.30 ,1049083922-2021,DJA1069626,12/16/2022
1935318,MEM,MSC,COOPMO,COOPER LIGHTING,MSMU179905,DCLZ-236553,12/21/2022,12/22/2022,12/22/2022,77.59 ,0.00 ,479.89 ,1049431937-2021,MEDUZD401424,12/21/2022
1935319,MEM,MSC,COOPMO,COOPER LIGHTING,MSDU419423,APMZ-702934,12/27/2022,12/28/2022,12/28/2022,68.00 ,0.00 ,459.50 ,1049558415-2021,MEDUZD481426,12/28/2022
1935383,DAL,ONE,TRAUCA,SANDEN INTERNATIONAL,TCKU396468,TNPZ-178881,12/10/2022,12/12/2022,,420.00 ,0.00 ,967.20 ,TYOL221059,ONEYTYOCJ3494900,12/12/2022
1935384,CHI,CMA,COOPMO,COOPER LIGHTING,TRLU861992,TSXZ-438943,01/04/2023,01/10/2023,01/06/2023,1342.25 ,0.00 ,"2,124.50 ",1048510173-2021,THD0997734,01/05/2023
1935385,CHI,CMA,COOPMO,COOPER LIGHTING,CMAU833010,TSXZ-496620,12/22/2022,12/29/2022,12/28/2022,1582.25 ,0.00 ,"2,364.50 ",1049344362-2021,THD0999443,12/27/2022
1935386,MEM,MSC,COOPMO,COOPER LIGHTING,MSCU482604,APMZ-421279,12/19/2022,12/20/2022,12/20/2022,436.59 ,0.00 ,838.89 ,1049413606-2021,MEDUZD397879,12/19/2022
1934491,MEM,YML,ASICSCA,ASICS AMERICA CORP,SEGU530429,PBIZ-225655,12/07/2022,12/12/2022,12/08/2022,1065.00 ,0.00 ,"1,915.00 ",YMLUE490362226,YMLUE490362226,12/07/2022
